birth_year,nationality,BMI,Cluster,Distance_to_Centroid
1951.0,Italy,24.382716049382715,1,1.5823634968045626
1994.0,Poland,21.434609346697258,3,1.1056941668799296
1975.0,Italy,21.06162815542871,4,1.0806857564102743
1983.0,Portugal,20.06920415224914,4,1.1032800470128574
1986.0,France,22.27530991735537,5,0.9695223431055036
1992.0,Belgium,20.281233098972415,3,1.0417357814715527
1976.0,Spain,20.17325264032277,4,0.8937194019055262
2000.0,Portugal,19.86851716581446,2,1.2344414054336637
1981.0,Australia,21.0372534696859,4,1.1456528363537624
1982.0,France,19.789970953429727,4,1.0174034559725973
1985.0,Italy,19.32133800265668,2,1.1238290732543583
1972.0,Lithuania,20.897959183673468,4,1.252260392619218
1971.0,France,21.97735111870822,0,0.8969063746445852
1998.0,Czech Republic,20.775623268698062,3,1.0566551647240967
1978.0,Latvia,21.32943754565376,0,1.2096451782555158
2001.0,Belgium,21.132713440405748,3,1.1155546273021542
1997.0,France,22.27530991735537,5,1.0827709861435615
1969.0,Belgium,21.29629629629629,0,1.071876230125684
1947.0,Belgium,22.587833094227893,1,0.8936780781075915
1996.0,Norway,21.53490839861428,3,1.1447124574065353
1990.0,Denmark,20.281233098972415,3,1.1354447221818798
1998.0,Portugal,21.461936624163616,3,1.151974340193112
1992.0,Colombia,20.7967298935064,3,1.0062472130721722
1987.0,Moldova,20.37037037037037,4,1.2299255007765053
1986.0,France,20.902385858042937,4,1.1124934939166466
1968.0,Denmark,21.132713440405748,0,1.2081111922567644
1985.0,Spain,19.918367346938776,4,1.030053709214863
1971.0,Italy,21.545090797168363,0,0.9221130089930701
1959.0,Netherlands,21.36686914318855,1,1.4705548545007312
1990.0,Italy,21.94497704555401,5,0.920046895320413
1979.0,Belgium,21.158854166666668,4,1.1129626858263022
1987.0,Belgium,21.877551020408163,5,0.9056354280379876
1973.0,United States,20.902385858042937,4,1.2076112966889612
1981.0,Portugal,20.83070319404116,4,1.0898075209353342
1982.0,Australia,21.22000905387053,4,1.2209636867350977
2001.0,Spain,18.93877551020408,2,1.1413854477843344
1972.0,Italy,21.705129432793896,0,0.8917569234519542
1969.0,France,20.449137418203453,4,1.209195522908031
1997.0,Estonia,23.054562464499316,5,1.3660880177328762
1998.0,Italy,20.37037037037037,3,1.0141777500778695
1992.0,Belgium,21.50294250792214,5,0.9847111009335785
1986.0,Switzerland,22.72043837081092,5,1.1495133975229423
1957.0,Netherlands,21.777553339224845,1,1.223373476835755
1989.0,Belgium,22.743383742911156,5,0.9730095194613214
1991.0,Netherlands,18.991964937910883,2,1.00358000861254
1980.0,Belgium,20.902385858042937,4,1.032272306784546
1975.0,Denmark,18.726007303142847,4,1.637417309648929
1956.0,Switzerland,23.120623596247853,1,1.143755402935122
1953.0,Italy,21.0372534696859,1,1.5165346180928354
2000.0,Colombia,16.41206918318394,2,2.3743246457076372
1990.0,Italy,20.428357113217785,3,1.018257183758399
1979.0,Italy,20.478266613819528,4,0.9033393187349421
1970.0,Netherlands,23.12406058503873,0,1.3588266946151775
1984.0,Italy,20.227025721531216,4,0.992773838712283
1974.0,France,22.20408163265306,0,0.9316012642098105
1990.0,Poland,20.37037037037037,3,1.1157798874029485
1989.0,Poland,20.88758680555556,3,1.0972463020440724
1973.0,Spain,21.32943754565376,0,1.0002863246263136
1971.0,France,22.20408163265306,0,0.9239036740232784
1981.0,Belgium,21.22000905387053,4,1.1468772973769457
1995.0,Switzerland,19.390581717451525,2,1.0249673326870765
1999.0,Netherlands,18.28254847645429,2,1.3006921367734354
1984.0,Netherlands,19.523115368596414,2,1.2342059677490618
1962.0,Denmark,22.25690831309978,0,1.3367798418414367
1992.0,Great Britain,20.58966513197403,3,1.0311397688252368
1970.0,Belgium,22.024322512687924,0,0.9643909270259421
1983.0,Netherlands,22.205989773557334,5,1.1306092731454047
1994.0,Switzerland,20.74506939371804,3,0.9965215544281386
1994.0,Eritrea,19.445794846864363,2,1.0292596612828564
1981.0,Netherlands,22.22222222222222,5,1.220626706202328
1971.0,France,23.03875236294896,0,1.2318729478689998
1991.0,Norway,21.62964876033058,5,1.0936125674591246
1991.0,Finland,20.875632703251448,3,1.066675514299444
1994.0,Portugal,19.53542321662953,2,1.0160149350420895
1993.0,Belgium,19.252619618735007,2,0.9595856453148734
1988.0,United States,18.82716049382716,2,1.097005616603828
1978.0,Germany,22.205989773557334,0,1.1269159900141965
1999.0,Sweden,21.615746890472163,3,1.2463503554355373
1992.0,France,20.6758034026465,3,0.9225282063119852
1939.0,Belgium,23.334120982986768,1,1.3817109063862205
1980.0,Netherlands,22.22222222222222,0,1.2073879917076307
1989.0,Australia,21.461936624163616,5,1.1081998656751697
1985.0,Bulgaria,18.612244897959183,2,1.2998703260464344
1948.0,France,21.672110130948383,1,1.2263299522990172
1996.0,Netherlands,22.79035792549306,5,1.2028897575289825
1984.0,Sweden,20.23355301190889,4,1.1209869709431601
1990.0,Spain,21.62964876033058,5,1.0553736925808799
1976.0,Italy,21.612811791383223,0,0.9578029117825293
1973.0,Latvia,22.981901752370007,0,1.3097894278924143
1950.0,Denmark,20.45288531775018,1,1.9216006912748231
1986.0,France,20.199469763918696,4,1.0567700301224676
1976.0,Italy,20.381569714992143,4,0.9361686071068682
1994.0,Netherlands,19.252619618735007,2,0.9779689801320272
1980.0,Slovenia,22.093170054286077,0,1.22271754447121
1986.0,Poland,20.983987603305785,3,1.2200457154064792
1951.0,Sweden,21.29529475392104,1,1.4123259182092438
1983.0,Canada,22.857142857142858,6,1.2564564059668344
1999.0,Serbia,20.875632703251448,3,1.0997431351222808
1976.0,Norway,21.26654064272212,0,1.1725772477463876
1982.0,Netherlands,21.827744904667984,5,1.1917611604631018
1994.0,Italy,18.95654142145768,2,0.9444273775752883
1978.0,Belgium,21.447567845806283,0,1.1070336525463582
1994.0,Belgium,21.606648199445985,5,0.9937500760234118
1984.0,Czech Republic,22.152646502835537,5,1.1422562250861423
2001.0,Spain,21.563184806428048,3,1.21160465094743
1979.0,Australia,21.604938271604937,0,1.1717347998218857
2000.0,Spain,19.789970953429727,2,1.1482152091309046
1988.0,Italy,22.28259210646805,5,0.931312931946953
1983.0,Belgium,20.1459051921492,4,1.025995567484704
1998.0,Belgium,21.36686914318855,3,1.072030704178807
1985.0,Denmark,19.84066420438937,4,1.2041987620358678
1966.0,Brazil,23.38868655818771,0,1.593313833101194
1973.0,Kazakhstan,23.25501863821347,6,1.390801238264565
2000.0,Great Britain,19.487382745408905,2,1.1562392378358928
1984.0,France,20.45114617990904,4,0.970461756911445
1980.0,Spain,21.106877552698663,4,0.9954383224241573
1984.0,Poland,20.061728395061728,4,1.134602754314327
1977.0,Spain,21.36686914318855,0,1.0631147311528149
1985.0,Portugal,19.53542321662953,2,1.2013603676056877
1984.0,Switzerland,20.937075599818925,4,1.16930465049018
1971.0,Switzerland,24.0569347455645,6,1.4159373200373677
1987.0,United States,20.761245674740486,3,1.166521463144074
1985.0,Ukraine,21.49959688255845,5,1.1988862944708083
1981.0,Slovenia,20.52892162782273,4,1.0529330035410847
1993.0,Italy,21.604938271604937,5,1.0192103302378548
1975.0,France,19.56823633379624,4,1.1246049596466987
2001.0,Denmark,19.252619618735007,2,1.1947045290256737
1995.0,France,20.875632703251448,3,0.8997422916332851
1986.0,France,19.623233908948198,2,1.1223489342626312
1991.0,Belgium,23.991212856977683,6,1.113415085616192
1974.0,Spain,21.83589485176787,0,0.9208047693079038
1989.0,Italy,21.447567845806283,5,1.0407523179444995
1987.0,Canada,21.551020408163264,5,1.1342470113994343
1984.0,Portugal,19.841269841269845,4,1.1765698775815028
1978.0,Spain,20.61925365062196,4,0.8626123944386909
1984.0,Norway,20.33832644628099,4,1.120978007149629
1993.0,Norway,21.434609346697258,3,1.109151404196616
1985.0,Belgium,20.83070319404116,4,1.1195778407568227
1995.0,France,23.355636914530997,5,1.3515288861335135
1993.0,Germany,23.41311134235172,6,1.2872038681391866
2000.0,Italy,20.9572742022715,3,1.0274912731595554
1989.0,Spain,21.877551020408163,5,1.0096948933547487
1994.0,Belgium,22.6421929718633,5,0.9947340129770688
1980.0,South Africa,21.06674327300584,4,1.1574764159592728
1986.0,Ukraine,21.952479338842977,5,1.0876274002198711
1987.0,Italy,21.545090797168363,5,1.0330819242843403
1995.0,Italy,19.350207546580943,2,0.9358285048984042
1993.0,Germany,21.447567845806283,3,1.1011863251706133
1986.0,Ireland,19.26530612244898,2,1.171402090384123
1957.0,Netherlands,20.761245674740486,1,1.7387512590024279
1995.0,Belgium,21.36686914318855,3,1.0308404348982383
1985.0,Italy,21.53490839861428,5,1.085141924808096
1972.0,Italy,21.604938271604937,0,0.9061459528771134
1996.0,Estonia,23.057725694444446,5,1.334876024699242
1974.0,Sweden,20.43615800229557,4,1.1219396199010652
1981.0,Spain,20.9572742022715,4,0.9513706811223014
1959.0,Spain,21.36686914318855,0,1.456048676776125
1968.0,France,22.72043837081092,0,1.1313447671801746
1976.0,Spain,21.85727788279773,0,0.9605938789472593
1998.0,Spain,20.6758034026465,3,0.9836650556101562
1990.0,Belgium,19.15158479364167,2,0.9910744767519203
1983.0,France,22.20408163265306,5,1.0706770075756666
1971.0,Belgium,22.857142857142858,0,1.1860153861098057
1993.0,Switzerland,18.90690101887189,2,1.034483580823803
1987.0,Australia,21.32963988919668,5,1.1762851742103666
1985.0,Lithuania,20.498614958448755,4,1.1530305751323873
1960.0,Great Britain,21.62162162162162,0,1.4386373310381269
1979.0,Australia,21.62162162162162,0,1.1695705186789929
1985.0,Netherlands,22.205989773557334,5,1.0589415473325912
1991.0,France,20.616319444444446,3,0.9484497847332676
1974.0,Portugal,24.0569347455645,6,1.2739679210550054
1976.0,Spain,19.6926652892562,4,1.0197491472327809
1989.0,Switzerland,20.199469763918696,3,1.1767475027598857
1981.0,Spain,21.604938271604937,0,1.178612833486764
1985.0,United States,20.515086478979924,4,1.143265360800661
1972.0,Netherlands,20.45288531775018,4,1.1599911173562747
1969.0,Switzerland,21.007667798746542,0,1.2197696384768955
1984.0,Spain,20.715693808680545,4,0.9608677916522013
1984.0,Spain,21.389756041160823,4,1.1865758135722109
1987.0,Spain,21.20310522895934,3,1.1426315045584747
1992.0,Sweden,18.885588842975206,2,1.0590165271023553
1979.0,Sweden,22.34351559258195,0,1.2175837342107585
1983.0,France,20.478266613819528,4,0.9410947878475998
1989.0,Spain,19.925129815239703,2,1.0869625322591876
1976.0,Slovenia,20.830817534114235,4,1.1152283154931868
1985.0,Belgium,23.03875236294896,6,1.1150614127416794
1974.0,France,22.11584222166233,0,0.9176535934073276
1990.0,Italy,22.20408163265306,5,0.9126235588309325
1969.0,Germany,23.449340844748203,6,1.5255410976012866
1982.0,Spain,19.53542321662953,4,1.0790968433185522
1965.0,Denmark,21.736505252988767,0,1.176118428797816
1988.0,Switzerland,19.252619618735007,2,1.082560016305676
1940.0,Netherlands,25.102391333069097,1,2.2240103170431786
1981.0,Belgium,21.91380569758948,5,1.1322379445747772
1969.0,Italy,23.04002019946976,0,1.2491000265518204
1986.0,France,20.00656932126967,4,1.0852613118136298
1985.0,Germany,22.34029706557179,5,1.081857573066203
1990.0,New Zealand,21.672110130948383,5,1.079951729962827
1974.0,Netherlands,23.836734693877556,6,1.2036931806076758
1984.0,France,21.469150482230148,5,1.135989933263322
1974.0,Belgium,21.45328719723184,0,1.00887428433203
1982.0,Switzerland,20.244897959183675,4,1.0558345366703565
1982.0,United States,26.775510204081638,6,2.3594490728413424
1986.0,Italy,20.177148524332274,4,1.073466450327312
1987.0,South Africa,19.390581717451525,2,1.1334462400564802
1976.0,France,20.571428571428573,4,0.9290175252329027
1981.0,Iran,23.87543252595156,6,1.040070234420959
1992.0,France,22.093170054286077,5,0.9248493670056556
2001.0,Great Britain,21.447567845806283,3,1.2301362984701691
1990.0,Belgium,21.85727788279773,5,0.8773244078985647
1991.0,Great Britain,21.967857555786797,5,1.019498980901208
1982.0,Spain,22.530864197530864,5,1.219567780926444
1984.0,Spain,22.49134948096886,5,1.1345194867870991
1982.0,Venezuela,18.289894833104707,2,1.5290563568038884
1991.0,Austria,19.53542321662953,2,1.051718077152524
1975.0,Russia,20.077334919690664,4,1.107434184543833
1982.0,Italy,20.52892162782273,4,0.9366775700778723
1999.0,Denmark,20.04373177842566,3,1.216193894144011
1982.0,Russia,22.093170054286077,5,1.190489921350168
1993.0,Spain,22.22222222222222,5,1.0247366168587528
1990.0,France,22.634676324128566,5,0.9842715230233009
2002.0,Italy,21.604938271604937,3,1.2497527090979097
1961.0,France,20.603780345785182,0,1.5875832742313603
1995.0,Spain,19.4707778735357,2,0.9378137986066697
1996.0,Belgium,20.199469763918696,3,1.0579110849201143
1982.0,Netherlands,21.53490839861428,5,1.2494836484827525
1986.0,Kazakhstan,22.54595907041276,5,1.1231332153207367
1994.0,Belgium,19.94459833795014,2,1.0951280388888387
1996.0,Colombia,21.29529475392104,3,1.0585955218992467
1996.0,Italy,22.857142857142858,5,1.170304519223825
1995.0,Spain,20.428357113217785,3,0.9757066329571384
1998.0,Italy,20.679012345679013,3,0.9647542282644009
1989.0,Netherlands,20.23355301190889,3,1.1400316086693922
1985.0,United States,21.604938271604937,5,1.1552716771336087
1994.0,Australia,19.576333089846603,2,1.0275186949099784
1994.0,Colombia,21.936347412254616,5,1.0810789164638266
1974.0,Belgium,22.096807907073963,0,0.9674033458553819
1987.0,Belgium,23.456790123456788,6,1.01298747328417
1972.0,Belgium,21.08496459808413,0,1.1158409238704334
1970.0,Italy,22.71468144044321,0,1.0842570621543313
1989.0,Spain,20.61925365062196,3,1.0375985751684969
1973.0,Italy,20.244897959183675,4,1.0354202717238061
1990.0,Spain,19.789970953429727,2,1.022116894675115
1982.0,Spain,22.308149910767405,5,1.1896519431282324
1981.0,Kazakhstan,22.91303307000445,6,1.2571244668003454
1979.0,United States,19.753086419753085,4,1.1368050023161271
1987.0,Colombia,20.5498866213152,3,1.170958996783336
1971.0,Italy,18.90690101887189,4,1.5662910153075218
1984.0,Belgium,21.26654064272212,5,1.1673148366548438
1983.0,Germany,22.15910864205237,5,1.1411593332828422
1981.0,Finland,20.83070319404116,4,1.107897009820487
2000.0,Australia,20.598608033457133,3,1.1190094888640196
1974.0,Italy,22.34029706557179,0,0.9532300008092945
1985.0,Italy,20.305174833527424,4,1.0228880910043412
1994.0,Latvia,19.31636852271773,2,1.0332197364649256
1992.0,Australia,19.23947487550928,2,0.9961249989708972
1989.0,Belgium,23.095409007209515,5,1.1191642461271223
1983.0,France,22.59814049586777,5,1.1251530247893256
1974.0,Italy,22.261857576958647,0,0.9346929405144921
1988.0,Colombia,20.381569714992143,3,1.1595987208859289
1989.0,Germany,20.9572742022715,3,1.0873517206743344
1982.0,Spain,21.551020408163264,4,1.2223474327918447
1983.0,Belgium,20.747550193111813,4,1.042966580284452
1987.0,Colombia,19.607156612163443,2,1.1210622620512007
1983.0,Italy,24.3910588392529,6,0.9976301189506191
1945.0,Spain,20.893826537053403,1,1.6860262147872012
1990.0,Austria,19.48696145124717,2,1.060251376859285
1984.0,Belgium,20.902385858042937,4,1.1040465653917062
1987.0,Estonia,20.515086478979924,3,1.2101742352710556
1984.0,France,22.03840115928028,5,1.03029663909177
1992.0,Slovakia,26.29656683710737,6,2.1717323119996745
1999.0,Netherlands,22.03840115928028,5,1.2289033786225392
1972.0,Venezuela,19.83516295612325,4,1.2621041773233386
1990.0,Belgium,21.146319909102385,3,1.0381408896151014
1979.0,Colombia,21.30394857667585,4,1.2321009679043293
1980.0,Germany,19.3698347107438,4,1.2693959598765532
1991.0,Spain,19.047004132231404,2,0.9312460767204422
1955.0,Sweden,22.205989773557334,1,1.0991424024061611
1995.0,France,21.38394199605733,3,0.9918673803296213
1983.0,Spain,19.817677368212443,4,0.9944265072869616
1946.0,Netherlands,22.72043837081092,1,1.0107305482142688
1980.0,Italy,20.571428571428573,4,0.9135264370205497
1977.0,France,20.747550193111813,4,0.9378209420775802
1973.0,Spain,21.29629629629629,0,1.0106896736010735
1992.0,France,19.350207546580943,2,0.9339192841667656
1997.0,Canada,22.22222222222222,5,1.1795960739551903
1991.0,Italy,21.32943754565376,3,1.0239564714784686
1969.0,Estonia,24.9680097375238,6,1.7242047133745841
1993.0,Spain,19.350207546580943,2,0.9103942542045278
1992.0,Switzerland,19.56823633379624,2,1.03668164804804
1985.0,Belgium,22.839506172839503,5,1.0822805038635117
1997.0,Portugal,20.281233098972415,3,1.1011328230280655
1990.0,Great Britain,22.11584222166233,5,1.0092001581836694
1994.0,Israel,20.5498866213152,3,1.0447905613957933
1985.0,Spain,20.45288531775018,4,0.9695579373752391
1989.0,Germany,25.30864197530864,6,1.4879592407756905
1988.0,Spain,18.832391713747644,2,1.036496418593272
1971.0,Kazakhstan,21.952479338842977,0,1.0342391340753132
1974.0,Italy,22.386314277122523,0,0.9655571210543654
1981.0,New Zealand,23.41311134235172,6,1.0832491682614922
2000.0,Australia,22.47745401715962,5,1.315038370102588
1992.0,France,21.35779559539232,3,1.0004267595400755
1998.0,Spain,20.86111966075032,3,0.9788384828117105
1998.0,Spain,20.305174833527424,3,1.0482682992562558
1970.0,Lithuania,22.839506172839503,0,1.2628193537546883
1988.0,Colombia,21.564544913741823,5,1.1102647572152957
1998.0,Great Britain,22.981901752370007,5,1.3621713884726054
2000.0,Switzerland,19.18807050245333,2,1.1585942325574325
1977.0,France,21.79944510503369,0,0.9763121675531959
1970.0,Denmark,19.15708812260536,4,1.5613863359168194
1985.0,Netherlands,21.146319909102385,4,1.2437814733064247
1993.0,Canada,20.902385858042937,3,1.0271529514378168
1987.0,United States,19.444444444444443,2,1.0981629433130145
1989.0,France,20.0154958677686,2,1.1362503266024824
1952.0,Colombia,24.3046178773967,1,1.6051718072953154
1981.0,Australia,21.35779559539232,4,1.2623850201019737
1974.0,Spain,20.478266613819528,4,0.9410316448228969
1949.0,Great Britain,23.62948960302457,1,1.2459450295042103
1975.0,Spain,20.515086478979924,4,0.910186025275628
1976.0,Germany,21.97735111870822,0,1.0445584214086763
1968.0,France,21.84700852033332,0,0.9522486665229724
1958.0,Belgium,19.60519199567334,4,2.053555286399847
1981.0,Belgium,21.06674327300584,4,1.0908580521584408
1988.0,Netherlands,21.97735111870822,5,0.9966434015636811
1990.0,Italy,23.38868655818771,6,1.142635451445911
1991.0,Belgium,21.49959688255845,5,0.9750864756819321
1982.0,Switzerland,21.469150482230148,5,1.2935511875864272
1996.0,Israel,20.147971991015982,3,1.146245443302128
1988.0,Belgium,19.53542321662953,2,1.0632160265031143
1969.0,Spain,20.061728395061728,4,1.202892198763392
1989.0,Italy,22.34029706557179,5,0.9276382445713053
1975.0,Germany,22.54595907041276,0,1.1294937860114267
1980.0,Germany,20.428357113217785,4,1.0203574343246997
1991.0,Australia,22.25690831309978,5,1.001172763840269
1978.0,France,22.53061224489796,0,1.1144962372182248
1956.0,Ireland,23.76543209876543,1,1.380206767466126
1988.0,Belgium,21.32963988919668,5,1.0479901162227232
1980.0,Greece,21.604938271604937,0,1.2383624721967754
2000.0,Germany,20.08506616257089,3,1.2196505864696654
1979.0,Spain,20.08506616257089,4,0.8716997041265128
1978.0,Germany,19.3698347107438,4,1.2705790152937002
1974.0,France,21.50294250792214,0,0.9472043498057272
1992.0,Russia,21.736505252988767,5,1.0544417267280868
1976.0,Spain,20.897959183673468,4,0.9545963467282673
1981.0,Italy,23.18367346938776,6,1.0774720424957087
1968.0,Germany,23.148148148148145,0,1.4008977005770866
1987.0,Spain,20.97370854802484,3,1.1123451494581638
1988.0,United States,20.811654526534856,3,1.1262992857511513
2003.0,France,20.66115702479339,3,1.1476350491578717
1995.0,Belgium,23.40750912892856,5,1.3428448012238696
1992.0,Belgium,22.305470559638533,5,0.882320607546624
1996.0,United States,20.83070319404116,3,1.0107544051546646
1981.0,Poland,19.925129815239703,4,1.100883294500514
1982.0,Russia,19.60519199567334,4,1.2056271165714973
1976.0,Portugal,20.177148524332274,4,1.0721428800559951
2000.0,Belgium,18.991964937910883,2,1.133607065855047
1974.0,Italy,21.604938271604937,0,0.9186408326672173
1968.0,Switzerland,22.981901752370007,0,1.3257945969236768
1975.0,Czech Republic,20.478266613819528,4,1.0998207716867676
1982.0,France,21.29629629629629,4,1.1319667091901358
1997.0,Italy,22.28259210646805,5,1.084901865132106
1984.0,United States,21.604938271604937,5,1.1859483287023718
1987.0,Spain,19.031141868512112,2,1.0391812879700801
1950.0,Italy,23.458562375266972,1,1.1081574430774879
1970.0,Italy,21.380992845590857,0,0.9740685511244022
1986.0,Spain,20.45288531775018,4,1.0123490922930012
1994.0,Russia,19.350207546580943,2,1.014275930070819
1951.0,Netherlands,24.332277048438208,1,1.5483523198192295
1971.0,Spain,20.199469763918696,4,1.0795807002013407
1991.0,France,20.571428571428573,3,0.9541469770505229
1992.0,Netherlands,18.107741059302853,2,1.2855986929324117
1989.0,Italy,20.715693808680545,3,1.0122742956450717
1978.0,France,22.89307408198773,0,1.2514575029868846
1979.0,Kazakhstan,20.99605274208449,4,1.1283594222601854
1984.0,Slovakia,19.944502254595903,4,1.1668952542458357
1976.0,Spain,20.569329660238758,4,0.8884107211810643
2001.0,Great Britain,19.65545149728292,2,1.2239850062087485
1987.0,Germany,22.24392361111111,5,1.0241132627654976
1973.0,Belgium,21.461936624163616,0,0.9978440329590041
2001.0,France,22.27530991735537,5,1.286571249584112
1949.0,Australia,22.530864197530864,1,1.0468013938059657
1983.0,Spain,19.94805976890361,4,0.9572559655693338
1946.0,Netherlands,23.51020408163265,1,1.1936131975045694
1981.0,Switzerland,20.7967298935064,4,1.0769735011142385
1984.0,Slovenia,21.736505252988767,5,1.1670097068003218
1946.0,Belgium,21.15529420201513,1,1.4388939378351233
1970.0,Italy,20.97117202268431,0,1.1263359256474754
1997.0,Italy,17.901234567901234,2,1.3879661539703052
1986.0,France,21.877551020408163,5,0.9798131552627288
1980.0,Belgium,21.705129432793896,0,1.1485061719900427
1984.0,Italy,18.51851851851852,2,1.2863233778673429
1982.0,Italy,21.678806798473808,5,1.1627135600038527
1992.0,Japan,21.705129432793896,5,1.0907721437645665
2001.0,Netherlands,21.26654064272212,3,1.1548118713566378
1990.0,Poland,21.521947071952383,5,1.1115144913726702
1987.0,Germany,19.73176241814178,2,1.1711330678931429
1983.0,France,21.29629629629629,4,1.1516601408737088
1985.0,Czech Republic,20.305174833527424,4,1.152235050876227
1992.0,France,21.97735111870822,5,0.9307986830814875
1989.0,Portugal,20.66115702479339,3,1.100344573626545
1987.0,Italy,20.679012345679013,3,1.0942614358771428
1994.0,Great Britain,18.91395520956114,2,1.0185860955118198
1991.0,Italy,19.445794846864363,2,0.9429043220421993
1988.0,Belgium,20.227025721531216,3,1.1610915349621023
1972.0,Colombia,21.15529420201513,0,1.1623058933534458
1973.0,Australia,22.39541341933172,0,1.0765208309014798
1983.0,Colombia,19.390581717451525,2,1.271680108417971
1980.0,France,19.789970953429727,4,0.9924719315308638
1975.0,Iran,22.783308885490467,0,1.2514414163922438
1992.0,Italy,20.061728395061728,3,1.0846627556471515
1984.0,Italy,19.59876543209877,4,1.1465590461824893
1991.0,Eritrea,19.32133800265668,2,1.0282467436897202
1970.0,Austria,21.604938271604937,0,1.0723986848696858
1984.0,Italy,20.571428571428573,4,0.9939131020035881
1962.0,France,20.603780345785182,0,1.5424388501458948
1995.0,Netherlands,22.053353172494425,5,1.064099227643769
1991.0,New Zealand,20.221606648199447,3,1.1451899260532352
1975.0,Denmark,21.434609346697258,0,1.0953175480401973
1998.0,France,20.86111966075032,3,0.946210789453259
1998.0,Australia,23.888440980620494,6,1.5371945128317712
1962.0,Belgium,22.34029706557179,1,1.239070342989613
1969.0,Spain,23.78121284185493,6,1.5068906406353328
2000.0,Belgium,21.887076365377386,5,1.1989991319044884
1988.0,Poland,21.461936624163616,5,1.14055582862006
1992.0,Spain,19.445794846864363,2,0.92259515762515
1977.0,Venezuela,22.03856749311295,0,1.1149754306476158
1981.0,Spain,21.877551020408163,0,1.1594660533441754
1984.0,Russia,20.65754000210077,4,1.1208680061340146
1971.0,Spain,18.93700290367378,4,1.5169068922658016
1996.0,Great Britain,17.617725223207618,2,1.5710029754363148
1986.0,Germany,22.51519097222222,5,1.081685082430203
1980.0,Great Britain,20.0177299894192,4,1.0813396659445147
1976.0,Spain,19.48696145124717,4,1.1045665296137102
1983.0,Spain,21.06674327300584,4,1.0274378167297757
1949.0,Spain,23.507805325987142,1,1.164297393690791
1982.0,Latvia,21.91380569758948,5,1.2280652137534378
1970.0,Spain,19.66230766829999,4,1.2452387947957313
1989.0,United States,21.389756041160823,5,1.1518963097839656
1973.0,Germany,22.4981738495252,0,1.0925042034918897
1968.0,Germany,22.47120876377142,0,1.1336300814632034
1990.0,Belgium,22.4981738495252,5,0.8989751563764324
2004.0,Switzerland,17.916330735465376,2,1.6662416394566033
1973.0,Kazakhstan,21.705129432793896,0,1.0406243533611013
1966.0,Netherlands,21.84700852033332,0,1.1134555451823487
1980.0,Ukraine,20.897959183673468,4,1.1096553642206017
1991.0,Belgium,22.54595907041276,5,0.9147754527545242
1983.0,Netherlands,23.449340844748203,6,0.9980754216690577
1997.0,Colombia,19.59183673469388,2,1.061170915169203
1999.0,Spain,20.775623268698062,3,1.0066142036214376
1975.0,Canada,20.15621063240111,4,1.109126546032748
1951.0,Germany,22.758306781975424,1,1.008758735580669
1984.0,Spain,20.808561236623067,4,0.9801129317895239
1943.0,Belgium,21.97710718002081,1,1.1673913636274178
1989.0,Australia,19.70796380901191,2,1.0996092448896597
1972.0,Italy,21.22448979591837,0,1.0094643981957165
1985.0,United States,22.79032897344431,5,1.1964586174900054
1974.0,Spain,20.761245674740486,4,0.9774656709694408
1950.0,Belgium,23.40750912892856,1,1.005164179268254
1993.0,Canada,22.191083531127564,5,1.0574405301786416
1969.0,Spain,23.99945916711736,6,1.506931752876806
1996.0,Italy,20.16070124178232,3,1.0407772538769966
1975.0,Spain,20.747550193111813,4,0.9427565103957058
1974.0,France,20.91070815517618,4,1.0492791402330364
1982.0,Netherlands,21.0372534696859,4,1.135415541607014
1974.0,Belgium,21.604938271604937,0,0.9786980631907984
1984.0,Denmark,21.36686914318855,5,1.2550443884615359
1974.0,Austria,21.22280827689523,0,1.1583042196151179
2000.0,United States,19.159827275586945,2,1.1328377109391694
1980.0,Spain,20.830817534114235,4,0.9042331932658699
1989.0,Colombia,21.513858510523864,5,1.1163449214785295
1996.0,Belgium,21.736505252988767,5,1.0290183254472662
1992.0,Australia,20.761245674740486,3,1.0248431965046534
1974.0,Italy,21.0372534696859,0,1.0941512270320277
1987.0,Italy,22.1606648199446,5,0.9413693567140163
1980.0,Poland,18.312854442344044,2,1.6135145347195812
1972.0,United States,20.98765432098765,0,1.2105936177379963
1944.0,Sweden,20.679012345679013,1,1.8547189580597208
1983.0,France,20.747550193111813,4,0.9747638733001762
1967.0,Great Britain,21.447567845806283,0,1.1550987014625929
1976.0,Italy,19.817677368212443,4,1.0280573708028231
1997.0,Australia,18.608223062381853,2,1.1458790967996326
1987.0,France,20.98765432098765,3,1.0849035676156868
1979.0,France,20.6758034026465,4,0.9083135708443691
1980.0,Great Britain,21.615746890472163,0,1.225854468603996
1985.0,Netherlands,23.251459068069035,6,1.0652830203167862
1970.0,Estonia,23.40750912892856,6,1.5114811423415593
1980.0,Italy,21.469150482230148,0,1.13292404316175
1988.0,Australia,21.36686914318855,5,1.1490114190056437
1993.0,Australia,19.53125,2,1.01631128991299
1979.0,France,22.839506172839503,0,1.2624055038716713
1975.0,Spain,21.92922343137524,0,0.9371515396903395
1965.0,Italy,22.20408163265306,0,1.0806645389380813
1996.0,Denmark,18.93877551020408,2,1.0522630259849568
2002.0,Belgium,18.41565028378215,2,1.3548578875183526
1990.0,Poland,19.26530612244898,2,1.0400406779526763
