_url,name,birth_year,height,nationality,avg_pos,num_races,BMI,continent
oscar-gatto,Oscar  Gatto,1985,174.0,Italy,71.76136363636364,88,22.12973972783723,Europe
timothy-dupont,Timothy  Dupont,1987,179.0,Belgium,73.55434782608695,92,22.47120876377142,Europe
jarl-salomein,Jarl  Salomein,1989,193.0,Belgium,50.85054347826087,368,21.47708663319821,Europe
geraint-thomas,Geraint  Thomas,1986,183.0,Great Britain,45.16504854368932,103,21.20099137030069,Europe
rafael-reis,Rafael  Reis,1992,189.0,Portugal,87.2012987012987,154,20.15621063240111,Europe
remy-mertz,Rémy  Mertz,1995,175.0,Belgium,64.1219512195122,451,22.857142857142858,Europe
pier-paolo-de-negri,Pier Paolo De Negri,1986,170.0,Italy,56.15511551155115,303,21.107266435986162,Europe
mitja-mahoric,Mitja  Mahorič,1976,184.0,Slovenia,75.40268456375838,149,20.085066162570886,Europe
enrico-magazzini,Enrico  Magazzini,1988,169.0,Italy,68.52959501557632,642,20.307412205454995,Europe
silvio-martinello,Silvio  Martinello,1963,179.0,Italy,45.190298507462686,268,22.15910864205237,Europe
simone-andreetta,Simone  Andreetta,1993,183.0,Italy,76.90680100755668,397,20.603780345785182,Europe
david-dekker,David  Dekker,1998,190.0,Netherlands,95.04676258992805,278,22.1606648199446,Europe
serhiy-ushakov,Serhiy  Ushakov,1968,179.0,Ukraine,87.671875,128,22.783308885490467,Europe
joaquin-llach,Joaquin  Llach,1964,167.0,Spain,69.97894736842105,95,20.796729893506402,Europe
gorik-gardeyn,Gorik  Gardeyn,1980,182.0,Belgium,83.58655462184873,595,22.6421929718633,Europe
alberto-losada,Alberto  Losada,1982,180.0,Spain,52.260475651189125,883,21.296296296296294,Europe
luca-dodi,Luca  Dodi,1987,180.0,Italy,89.7153024911032,281,20.061728395061728,Europe
etienne-de-wilde,Etienne De Wilde,1958,172.0,Belgium,107.33150684931506,365,23.661438615467823,Europe
enrico-cassani,Enrico  Cassani,1972,175.0,Italy,94.90641711229947,374,21.224489795918366,Europe
imanol-erviti,Imanol  Erviti,1983,190.0,Spain,96.24904214559388,261,22.714681440443215,Europe
luca-celli,Luca  Celli,1979,187.0,Italy,65.87191358024691,648,19.73176241814178,Europe
matteo-tosatto,Matteo  Tosatto,1974,181.0,Italy,114.18407960199005,201,22.587833094227893,Europe
tobias-bayer,Tobias  Bayer,1999,187.0,Austria,92.16793893129771,131,20.303697560696612,Europe
yann-huguet,Yann  Huguet,1984,177.0,France,79.6592039800995,402,21.06674327300584,Europe
anton-palzer,Anton  Palzer,1993,178.0,Germany,44.54183266932271,753,19.568236333796236,Europe
nans-peters,Nans  Peters,1994,177.0,France,58.306163021868784,503,22.66270867247598,Europe
andy-flickinger,Andy  Flickinger,1978,193.0,France,50.958133971291865,836,20.940159467368254,Europe
laurent-brochard,Laurent  Brochard,1968,180.0,France,58.075848303393215,501,20.98765432098765,Europe
oscar-riesebeek,Oscar  Riesebeek,1992,191.0,Netherlands,67.62271805273834,493,21.380992845590857,Europe
juan-fernandez-martin,Juan  Fernández,1957,174.0,Spain,70.34262948207171,251,22.460034350640772,Europe
andrus-aug,Andrus  Aug,1972,190.0,Estonia,74.03024574669188,529,22.991689750692522,Europe
miguel-angel-martin-perdiguero,Miguel Ángel  Martín Perdiguero,1972,169.0,Spain,101.10795454545455,352,22.058051188683873,Europe
antonio-puppio,Antonio  Puppio,1999,186.0,Italy,45.81389578163772,403,21.678806798473808,Europe
filippo-fortin,Filippo  Fortin,1989,183.0,Italy,61.03584905660377,530,23.291229956104985,Europe
bryan-nauleau,Bryan  Nauleau,1988,181.0,France,95.86238532110092,218,20.45114617990904,Europe
jorge-cubero,Jorge  Cubero,1992,181.0,Spain,77.4,700,19.840664204389366,Europe
steve-de-wolf,Steve De Wolf,1975,183.0,Belgium,65.8740157480315,635,20.00656932126967,Europe
nicola-bagioli,Nicola  Bagioli,1995,168.0,Italy,105.12751677852349,149,22.67573696145125,Europe
matteo-fabbro,Matteo  Fabbro,1995,167.0,Italy,68.38526912181302,353,18.645344042454013,Europe
nikolay-cherkasov,Nikolay  Cherkasov,1996,182.0,Russia,70.15044247787611,113,20.528921627822726,Europe
jean-marie-wampers,Jean-Marie  Wampers,1959,188.0,Belgium,70.20608108108108,592,23.20054323223178,Europe
remi-pauriol,Rémi  Pauriol,1982,181.0,France,89.18498168498168,546,20.756387167668876,Europe
mauro-gianetti,Mauro  Gianetti,1964,175.0,Switzerland,84.12382445141066,638,20.244897959183675,Europe
adam-toupalik,Adam  Ťoupalík,1996,175.0,Czech Republic,88.04054054054055,74,21.224489795918366,Europe
johannes-staune-mittet,Johannes  Staune-Mittet,2002,182.0,Norway,104.61538461538461,13,20.589300809081028,Europe
federico-canuti,Federico  Canuti,1985,182.0,Italy,77.1010752688172,465,20.528921627822726,Europe
kilian-frankiny,Kilian  Frankiny,1994,179.0,Switzerland,70.01860465116279,645,20.91070815517618,Europe
giovanni-aleotti,Giovanni  Aleotti,1999,180.0,Italy,112.32530120481928,166,20.679012345679013,Europe
david-gonzalez-lopez,David  González,1996,180.0,Spain,48.247058823529414,595,20.98765432098765,Europe
fabrice-piemontesi,Fabrice  Piemontesi,1983,171.0,Italy,76.46786632390746,389,20.86111966075032,Europe
benat-albizuri-aransolo,Beñat  Albizuri,1981,173.0,Spain,94.99680511182109,313,23.054562464499313,Europe
michael-kukrle,Michael  Kukrle,1994,185.0,Czech Republic,84.79563492063492,504,21.32943754565376,Europe
francesco-gavazzi,Francesco  Gavazzi,1984,171.0,Italy,96.03428571428572,175,22.229061933586404,Europe
ewen-costiou,Ewen  Costiou,2002,176.0,France,111.63934426229508,244,20.66115702479339,Europe
pieter-jacobs,Pieter  Jacobs,1986,182.0,Belgium,92.02631578947368,304,20.528921627822726,Europe
laurent-fignon,Laurent  Fignon,1960,174.0,France,97.45945945945945,111,22.12973972783723,Europe
claudio-imhof,Claudio  Imhof,1990,191.0,Switzerland,92.90151515151516,264,21.929223431375238,Europe
emanuel-buchmann,Emanuel  Buchmann,1992,180.0,Germany,88.3006993006993,143,18.209876543209877,Europe
mathias-le-turnier,Mathias Le Turnier,1995,180.0,France,113.96899224806202,129,20.061728395061728,Europe
alessandro-de-marchi,Alessandro De Marchi,1986,181.0,Italy,111.88888888888889,45,19.840664204389366,Europe
arjen-livyns,Arjen  Livyns,1994,170.0,Belgium,61.139830508474574,236,20.06920415224914,Europe
andreas-kron,Andreas  Kron,1998,177.0,Denmark,92.80388349514563,515,20.109164033323754,Europe
bryan-coquard,Bryan  Coquard,1992,171.0,France,96.74225122349102,613,20.177148524332274,Europe
volodymyr-bileka,Volodymyr  Bileka,1979,170.0,Ukraine,98.225,160,22.49134948096886,Europe
aaron-verwilst,Aaron  Verwilst,1997,181.0,Belgium,75.46478873239437,71,20.756387167668876,Europe
sebastien-delfosse,Sébastien  Delfosse,1982,187.0,Belgium,88.6604938271605,162,20.875632703251448,Europe
lluis-guillermo-mas,Lluís  Mas,1989,181.0,Spain,73.72321428571429,224,21.06162815542871,Europe
nicola-conci,Nicola  Conci,1997,185.0,Italy,85.68181818181819,22,19.86851716581446,Europe
niko-eeckhout,Niko  Eeckhout,1970,173.0,Belgium,116.87128712871286,101,24.3910588392529,Europe
manuel-vazquez-hueso,Manuel  Vázquez,1981,170.0,Spain,93.85714285714286,147,23.18339100346021,Europe
vitor-gamito,Vitor  Gamito,1970,183.0,Portugal,76.47037037037038,270,19.70796380901191,Europe
tom-steels,Tom  Steels,1971,179.0,Belgium,96.4,110,22.783308885490467,Europe
ben-turner,Ben  Turner,1999,194.0,Great Britain,67.54208754208754,297,19.66202572005527,Europe
mario-de-clercq,Mario De Clercq,1966,174.0,Belgium,105.15294117647059,85,21.79944510503369,Europe
adrian-honkisz,Adrian  Honkisz,1988,176.0,Poland,111.34437086092716,151,19.692665289256198,Europe
maurits-lammertink,Maurits  Lammertink,1990,169.0,Netherlands,99.64044943820225,89,21.35779559539232,Europe
robert-retschke,Robert  Retschke,1980,180.0,Germany,91.02808988764045,178,20.37037037037037,Europe
sylwester-szmyd,Sylwester  Szmyd,1978,179.0,Poland,128.71428571428572,259,18.726007303142847,Europe
simone-bevilacqua,Simone  Bevilacqua,1997,181.0,Italy,81.08148148148148,270,22.89307408198773,Europe
kanstantsin-siutsou,Kanstantsin  Siutsou,1982,183.0,Belarus,81.1639344262295,122,20.305174833527424,Europe
marco-coledan,Marco  Coledan,1988,190.0,Italy,63.854166666666664,672,22.991689750692522,Europe
dionisio-galparsoro,Dionisio  Galparsoro,1978,178.0,Spain,73.67857142857143,28,21.146319909102385,Europe
adam-blythe,Adam  Blythe,1989,175.0,Great Britain,47.42627345844504,373,22.20408163265306,Europe
domenico-pozzovivo,Domenico  Pozzovivo,1982,165.0,Italy,58.84939759036145,332,19.467401285583104,Europe
adriano-malori,Adriano  Malori,1988,182.0,Italy,104.73,100,20.528921627822726,Europe
andrzej-sypytkowski,Andrzej  Sypytkowski,1963,182.0,Poland,59.565843621399175,486,22.944088878154812,Europe
david-oloughlin,David  O'Loughlin,1978,180.0,Ireland,115.57142857142857,21,20.98765432098765,Europe
miguel-maria-lasa,Miguel María  Lasa,1947,173.0,Spain,70.1598272138229,463,22.720438370810918,Europe
lukasz-bodnar,Łukasz  Bodnar,1982,176.0,Poland,52.56521739130435,23,21.952479338842977,Europe
vladimir-duma,Vladimir  Duma,1972,174.0,Ukraine,61.03584905660377,530,21.13885585942661,Europe
maurice-ballerstedt,Maurice  Ballerstedt,2001,185.0,Germany,73.98251748251748,286,22.205989773557338,Europe
oscar-onley,Oscar  Onley,2002,173.0,Great Britain,47.6825,400,20.715693808680545,Europe
francesco-frattini,Francesco  Frattini,1967,171.0,Italy,49.10215053763441,372,20.519134092541297,Europe
martin-hvastija,Martin  Hvastija,1969,184.0,Slovenia,43.93698175787728,603,22.152646502835537,Europe
owain-doull,Owain  Doull,1993,181.0,Great Britain,68.5925925925926,405,21.672110130948383,Europe
pierre-latour,Pierre  Latour,1993,181.0,France,108.73262032085562,374,20.1459051921492,Europe
danilo-hondo,Danilo  Hondo,1974,184.0,Germany,52.54362416107382,447,21.561909262759922,Europe
ermano-capelli,Ermano  Capelli,1985,195.0,Italy,62.177700348432055,287,20.512820512820515,Europe
nikita-novikov,Nikita  Novikov,1989,187.0,Russia,79.73710073710073,407,22.019502988361115,Europe
davide-martinelli,Davide  Martinelli,1993,186.0,Italy,81.50380228136882,526,20.522603769221874,Europe
francisco-guerreiro,Francisco  Guerreiro,2000,182.0,Portugal,94.45833333333333,48,18.11375437749064,Europe
olivier-bonnaire,Olivier  Bonnaire,1983,178.0,France,50.423772609819125,387,21.146319909102385,Europe
mauro-da-dalto,Mauro Da Dalto,1981,181.0,Italy,65.83864541832669,502,21.97735111870822,Europe
bastien-tronchon,Bastien  Tronchon,2002,185.0,France,48.34842519685039,508,21.0372534696859,Europe
dmitri-konychev,Dmitri  Konychev,1966,186.0,Russia,70.168458781362,279,22.25690831309978,Europe
bram-de-groot,Bram de Groot,1974,173.0,Netherlands,90.18857142857142,175,21.71806608974573,Europe
tuur-dens,Tuur  Dens,2000,184.0,Belgium,81.35864978902954,237,23.92485822306238,Europe
alf-segersall,Alf  Segersall,1956,175.0,Sweden,85.77985074626865,268,21.224489795918366,Europe
anthony-delaplace,Anthony  Delaplace,1989,181.0,France,87.34539473684211,304,19.840664204389366,Europe
angelo-tulik,Angélo  Tulik,1990,176.0,France,47.87943262411348,282,20.66115702479339,Europe
stan-van-tricht,Stan Van Tricht,1999,174.0,Belgium,89.79425837320574,418,21.13885585942661,Europe
andris-nauduzs,Andris  Naudužs,1975,183.0,Latvia,96.74225122349102,613,23.291229956104985,Europe
sven-erik-bystrom,Sven Erik  Bystrøm,1992,188.0,Norway,109.31117021276596,376,20.654142145767317,Europe
thimo-willems,Thimo  Willems,1996,175.0,Belgium,100.46412556053812,446,21.877551020408163,Europe
julian-alaphilippe,Julian  Alaphilippe,1992,173.0,France,77.28593996840442,633,20.715693808680545,Europe
artur-ershov,Artur  Ershov,1990,185.0,Russia,79.56573705179282,251,20.45288531775018,Europe
attila-valter,Attila  Valter,1998,185.0,Hungary,82.65333333333334,225,18.991964937910883,Europe
daniel-schnider,Daniel  Schnider,1973,180.0,Switzerland,68.66739606126914,457,20.061728395061728,Europe
jens-voigt,Jens  Voigt,1971,190.0,Germany,58.80709534368071,451,21.05263157894737,Europe
oleg-pankov,Oleg  Pankov,1967,175.0,Ukraine,91.94202898550725,69,23.510204081632654,Europe
massimo-apollonio,Massimo  Apollonio,1970,176.0,Italy,118.62385321100918,218,22.59814049586777,Europe
axel-zingle,Axel  Zingle,1998,173.0,France,87.8733850129199,387,22.386314277122523,Europe
ben-hermans,Ben  Hermans,1986,186.0,Belgium,85.16287878787878,264,20.811654526534856,Europe
torjus-sleen,Torjus  Sleen,1997,170.0,Norway,95.54545454545455,308,22.49134948096886,Europe
sven-teutenberg,Sven  Teutenberg,1972,173.0,Germany,51.48360655737705,610,22.052190183434128,Europe
barnabas-peak,Barnabás  Peák,1998,183.0,Hungary,116.87128712871286,101,22.096807907073963,Europe
marco-magnani,Marco  Magnani,1974,177.0,Italy,94.12926391382406,557,20.428357113217785,Europe
fabien-sanchez,Fabien  Sanchez,1983,188.0,France,96.08786610878661,239,21.22000905387053,Europe
jonas-iversby-hvideberg,Jonas Iversby  Hvideberg,1999,185.0,Norway,44.470483005366724,559,21.212563915266614,Europe
milan-kadlec,Milan  Kadlec,1974,179.0,Czech Republic,91.52054794520548,146,21.847008520333322,Europe
nico-denz,Nico  Denz,1994,183.0,Germany,100.72527472527473,182,21.20099137030069,Europe
dimitri-claeys,Dimitri  Claeys,1987,191.0,Belgium,64.94082840236686,507,21.106877552698666,Europe
wladimir-belli,Wladimir  Belli,1970,173.0,Italy,90.77319587628865,97,21.383941996057334,Europe
salvatore-puccio,Salvatore  Puccio,1989,182.0,Italy,65.71018276762402,383,20.528921627822726,Europe
stephane-krafft,Stéphane  Krafft,1979,181.0,France,69.11074918566776,307,20.45114617990904,Europe
lukasz-wisniowski,Łukasz  Wiśniowski,1991,191.0,Poland,115.9,20,21.380992845590857,Europe
javier-romo,Javier  Romo,1999,184.0,Spain,53.561023622047244,508,20.6758034026465,Europe
eduard-prades,Eduard  Prades,1987,178.0,Spain,68.50835322195704,419,19.883853048857468,Europe
arthur-vichot,Arthur  Vichot,1988,184.0,France,66.72872340425532,188,21.85727788279773,Europe
matthieu-sprick,Matthieu  Sprick,1981,190.0,France,81.66079295154185,227,19.667590027700832,Europe
rafael-diaz,Rafael  Diaz,1972,164.0,Spain,87.67714285714285,350,20.449137418203453,Europe
pablo-urtasun,Pablo  Urtasun,1980,176.0,Spain,76.27027027027027,296,22.275309917355372,Europe
marcel-kittel,Marcel  Kittel,1988,188.0,Germany,40.95379537953795,303,23.20054323223178,Europe
andrea-garosio,Andrea  Garosio,1993,175.0,Italy,34.58291457286432,199,18.93877551020408,Europe
martin-elmiger,Martin  Elmiger,1978,182.0,Switzerland,40.82404692082111,341,22.03840115928028,Europe
serge-baguet,Serge  Baguet,1969,177.0,Belgium,39.484848484848484,231,21.38593635289987,Europe
jaime-castrillo,Jaime  Castrillo,1996,186.0,Spain,47.62086513994911,393,18.78829922534397,Europe
laurent-paumier,Laurent  Paumier,1973,168.0,France,74.97068403908794,307,20.19557823129252,Europe
mihkel-raim,Mihkel  Räim,1993,176.0,Estonia,73.72932330827068,266,22.275309917355372,Europe
tim-naberman,Tim  Naberman,1999,187.0,Netherlands,70.1598272138229,463,20.0177299894192,Europe
lorrenzo-manzin,Lorrenzo  Manzin,1994,175.0,France,65.83864541832669,502,22.53061224489796,Europe
ruben-fernandez,Rubén  Fernández,1991,177.0,Spain,89.7153024911032,281,19.15158479364167,Europe
christophe-bassons,Christophe  Bassons,1974,186.0,France,68.06198347107438,484,21.389756041160826,Europe
bob-jungels,Bob  Jungels,1992,189.0,Luxembourg,90.92342342342343,222,19.59631589261219,Europe
martin-earley,Martin  Earley,1962,173.0,Ireland,59.03661971830986,355,20.715693808680545,Europe
enrique-mata-cabello,Enrique  Mata,1985,183.0,Spain,80.45609065155807,353,21.49959688255845,Europe
paul-ourselin,Paul  Ourselin,1994,185.0,France,81.02173913043478,46,20.45288531775018,Europe
julen-amezqueta,Julen  Amezqueta,1993,174.0,Spain,72.14102564102564,78,20.808561236623067,Europe
sergey-kolesnikov,Sergey  Kolesnikov,1986,179.0,Russia,70.52941176470588,17,21.847008520333322,Europe
claudio-cucinotta,Claudio  Cucinotta,1982,177.0,Italy,69.35,380,22.66270867247598,Europe
paolo-tiralongo,Paolo  Tiralongo,1977,178.0,Italy,24.28980891719745,942,19.883853048857468,Europe
blazej-janiaczyk,Błażej  Janiaczyk,1983,177.0,Poland,73.6282722513089,191,21.705129432793896,Europe
alexandr-kolobnev,Alexandr  Kolobnev,1981,174.0,Russia,63.798611111111114,144,21.13885585942661,Europe
jonas-van-genechten,Jonas van Genechten,1986,176.0,Belgium,72.1994884910486,391,21.62964876033058,Europe
sebastian-kolze-changizi,Sebastian  Kolze Changizi,2000,181.0,Denmark,104.13065326633166,199,20.695338970116907,Europe
jesper-asselman,Jesper  Asselman,1990,184.0,Netherlands,79.04232804232804,189,20.380434782608695,Europe
vladimir-miholjevic,Vladimir  Miholjević,1974,180.0,Croatia,99.09836065573771,61,20.98765432098765,Europe
javier-moreno,Javier  Moreno,1984,181.0,Spain,77.28593996840442,633,19.230182228869694,Europe
nuno-ribeiro,Nuno  Ribeiro,1977,170.0,Portugal,42.31531531531532,222,20.41522491349481,Europe
danilo-wyss,Danilo  Wyss,1985,176.0,Switzerland,66.82255389718077,603,20.983987603305785,Europe
felice-gimondi,Felice  Gimondi,1942,181.0,Italy,100.24719101123596,356,23.808797045267237,Europe
francesco-reda,Francesco  Reda,1982,179.0,Italy,54.0,99,21.847008520333322,Europe
graziano-gasparre,Graziano  Gasparre,1978,174.0,Italy,82.4013986013986,715,19.817677368212443,Europe
christian-scaroni,Christian  Scaroni,1997,175.0,Italy,80.0,6,20.571428571428573,Europe
maarten-den-bakker,Maarten den Bakker,1969,181.0,Netherlands,92.93880597014926,670,21.672110130948383,Europe
bert-dietz,Bert  Dietz,1969,174.0,Germany,54.50847457627118,59,22.79032897344431,Europe
andrea-pasqualon,Andrea  Pasqualon,1988,174.0,Italy,89.32727272727273,110,22.460034350640772,Europe
sam-bennett,Sam  Bennett,1990,178.0,Ireland,48.50251256281407,796,23.04002019946976,Europe
zbigniew-spruch,Zbigniew  Spruch,1965,178.0,Poland,60.03515625,256,21.461936624163616,Europe
xabier-zandio,Xabier  Zandio,1977,184.0,Spain,69.30097087378641,103,21.561909262759922,Europe
alexandre-usov,Alexandre  Usov,1977,176.0,Belarus,60.253846153846155,130,20.33832644628099,Europe
jan-ullrich,Jan  Ullrich,1973,183.0,Germany,107.81372549019608,102,21.798202394816204,Europe
juan-jose-de-los-angeles,Juan José De Los Angeles,1973,171.0,Spain,74.24821002386635,419,21.545090797168363,Europe
fran-ventoso,Francisco José  Ventoso,1982,180.0,Spain,73.39484978540773,466,23.148148148148145,Europe
vincenzo-nibali,Vincenzo  Nibali,1984,181.0,Italy,62.35190615835777,341,19.840664204389366,Europe
pedro-delgado,Pedro  Delgado,1960,171.0,Spain,62.25847457627118,236,21.887076365377382,Europe
laurens-ten-dam,Laurens ten Dam,1980,184.0,Netherlands,55.50218340611354,229,19.78969754253308,Europe
jasha-sutterlin,Jasha  Sütterlin,1992,184.0,Germany,74.16666666666667,6,23.03875236294896,Europe
oscar-sevilla,Óscar  Sevilla,1976,175.0,Spain,100.10328638497653,213,20.244897959183675,Europe
miguel-angel-benito,Miguel Ángel  Benito,1993,181.0,Spain,66.70689655172414,348,20.45114617990904,Europe
aliaksandr-kuchynski,Aleksandr  Kuschynski,1979,182.0,Belarus,48.374015748031496,508,19.623233908948194,Europe
kevin-kuhn,Kevin  Kuhn,1998,174.0,Switzerland,65.5952380952381,168,22.79032897344431,Europe
mikel-artetxe,Mikel  Artetxe,1976,170.0,Spain,72.94557823129252,147,21.107266435986162,Europe
nicolas-fritsch,Nicolas  Fritsch,1978,182.0,France,63.66019417475728,412,19.623233908948194,Europe
wilfried-peffgen,Wilfried  Peffgen,1942,173.0,Germany,68.66739606126914,457,22.386314277122523,Europe
frederic-gabriel,Frédéric  Gabriel,1970,176.0,France,66.19264448336253,571,19.369834710743802,Europe
jean-pierre-parenteau,Jean-Pierre  Parenteau,1944,173.0,France,46.785714285714285,308,22.720438370810918,Europe
ivan-balykin,Ivan  Balykin,1990,179.0,Russia,66.85567010309278,97,21.22280827689523,Europe
wim-feys,Wim  Feys,1971,191.0,Belgium,88.9,110,21.929223431375238,Europe
riccardo-chiarini,Riccardo  Chiarini,1984,184.0,Italy,77.4,700,20.6758034026465,Europe
asbjorn-kragh-andersen,Asbjørn  Kragh Andersen,1992,182.0,Denmark,71.33333333333333,441,21.736505252988767,Europe
matthias-friedemann,Matthias  Friedemann,1984,183.0,Germany,65.375,320,22.395413419331717,Europe
angel-vicioso,Ángel  Vicioso,1977,170.0,Spain,100.52777777777777,432,20.761245674740486,Europe
tony-gallopin,Tony  Gallopin,1988,181.0,France,95.83582089552239,201,21.06162815542871,Europe
antonio-molina,Antonio  Molina,1991,169.0,Spain,98.66355140186916,535,19.95728440880922,Europe
leonardo-basso,Leonardo  Basso,1993,177.0,Italy,109.8695652173913,23,20.109164033323754,Europe
allan-johansen,Allan  Johansen,1971,188.0,Denmark,74.265625,192,22.068809416025353,Europe
dennis-van-winden,Dennis van Winden,1987,184.0,Netherlands,98.29813664596273,483,20.6758034026465,Europe
brian-vandborg,Brian Bach  Vandborg,1981,187.0,Denmark,54.50847457627118,59,21.447567845806283,Europe
jose-vicente-garcia-acosta,José Vicente  García Acosta,1972,186.0,Spain,73.41025641025641,78,21.967857555786793,Europe
laurent-didier,Laurent  Didier,1984,189.0,Luxembourg,81.66079295154185,227,19.03642115282327,Europe
milan-dvorscik,Milan  Dvorščík,1970,175.0,Slovakia,88.27536231884058,138,22.20408163265306,Europe
marco-pinotti,Marco  Pinotti,1976,176.0,Italy,90.24324324324324,111,21.62964876033058,Europe
abel-balderstone-roumens,Abel  Balderstone,2000,180.0,Spain,79.93462109955424,673,18.827160493827158,Europe
alexis-vuillermoz,Alexis  Vuillermoz,1988,173.0,France,100.75409836065573,366,20.04744562130375,Europe
koldo-fernandez,Koldo  Fernández,1981,182.0,Spain,129.70731707317074,41,21.434609346697258,Europe
ief-verbrugghe,Ief  Verbrugghe,1975,188.0,Belgium,80.26978417266187,278,19.52240832956089,Europe
dainis-ozols,Dainis  Ozols,1966,178.0,Latvia,78.53191489361703,47,23.355636914530994,Europe
yohann-charpenteau,Yohann  Charpenteau,1979,185.0,France,100.79629629629629,162,19.86851716581446,Europe
nikolas-maes,Nikolas  Maes,1986,190.0,Belgium,79.09330985915493,568,21.606648199445985,Europe
eugenio-sanchez,Eugenio  Sánchez,1999,179.0,Spain,81.4952380952381,105,19.97440779001904,Europe
james-shaw,James  Shaw,1996,179.0,Great Britain,98.7764705882353,85,19.66230766829999,Europe
daniel-hoelgaard,Daniel  Hoelgaard,1993,183.0,Norway,80.06565656565657,198,22.99262444384723,Europe
bert-grabsch,Bert  Grabsch,1975,179.0,Germany,84.64285714285714,28,24.343809494085704,Europe
christophe-laurent,Christophe  Laurent,1977,185.0,France,116.27027027027027,222,21.0372534696859,Europe
julien-bernard,Julien  Bernard,1992,176.0,France,101.83,100,19.369834710743802,Europe
arnaud-demare,Arnaud  Démare,1991,181.0,France,100.97359735973598,303,23.198315069747565,Europe
blaz-jarc,Blaž  Jarc,1988,196.0,Slovenia,88.1474358974359,156,22.646813827571847,Europe
zbigniew-piatek,Zbigniew  Piątek,1966,185.0,Poland,95.26953125,256,20.74506939371804,Europe
dominic-klemme,Dominic  Klemme,1986,178.0,Germany,81.02173913043478,46,22.724403484408533,Europe
simone-bertoletti,Simone  Bertoletti,1974,186.0,Italy,91.94202898550725,69,21.678806798473808,Europe
jose-antonio-garrido-lima,José Antonio  Garrido,1975,176.0,Spain,80.76,75,21.952479338842977,Europe
daniel-turek,Daniel  Turek,1993,183.0,Czech Republic,131.92857142857142,28,21.49959688255845,Europe
victor-langellotti,Victor  Langellotti,1995,177.0,Monaco,67.83737517831669,701,20.428357113217785,Europe
robert-gesink,Robert  Gesink,1986,190.0,Netherlands,44.54183266932271,753,19.390581717451525,Europe
joan-bou,Joan  Bou,1997,182.0,Spain,44.84346504559271,658,20.589300809081028,Europe
aitor-osa,Aitor  Osa,1973,176.0,Spain,61.71848739495798,238,20.66115702479339,Europe
francesco-lasca,Francesco  Lasca,1988,180.0,Italy,78.89353612167301,526,20.061728395061728,Europe
mark-cavendish,Mark  Cavendish,1985,175.0,Great Britain,52.42830882352941,544,22.857142857142858,Europe
jesus-rosendo,Jesús  Rosendo,1982,184.0,Spain,48.247058823529414,595,19.494328922495274,Europe
daniel-petrov,Daniel Bogomilov  Petrov,1982,176.0,Bulgaria,47.96743295019157,522,21.306818181818183,Europe
yohann-gene,Yohann  Gène,1981,175.0,France,41.99272197962154,687,21.877551020408163,Europe
lander-aperribay,Lander  Aperribay,1982,170.0,Spain,57.03061224489796,392,23.18339100346021,Europe
sebastian-mora-vedri,Sebastián  Mora,1988,181.0,Spain,68.52959501557632,642,21.36686914318855,Europe
romain-seigle,Romain  Seigle,1994,169.0,France,74.03024574669188,529,22.058051188683873,Europe
nikita-eskov,Nikita  Eskov,1983,184.0,Russia,70.01860465116279,645,21.561909262759922,Europe
pierre-cazaux,Pierre  Cazaux,1984,171.0,France,75.92370572207085,367,20.177148524332274,Europe
daniele-colli,Daniele  Colli,1982,179.0,Italy,47.06278713629403,653,22.783308885490467,Europe
florian-senechal,Florian  Sénéchal,1993,179.0,France,68.71060171919771,349,24.031709372366656,Europe
julien-simon,Julien  Simon,1985,176.0,France,89.83443708609272,151,20.983987603305785,Europe
michael-gogl,Michael  Gogl,1993,186.0,Austria,45.556372549019606,408,20.522603769221874,Europe
andreas-schillinger,Andreas  Schillinger,1983,188.0,Germany,83.76530612244898,196,20.37120869171571,Europe
benjamin-gonzalez-noval,Benjamín  Noval,1979,178.0,Spain,66.72307692307692,455,22.408786769347305,Europe
bart-de-clercq,Bart De Clercq,1986,183.0,Belgium,53.85945945945946,185,20.00656932126967,Europe
pavel-sivakov,Pavel  Sivakov,1997,188.0,France,31.947976878612717,519,19.805341783612494,Europe
laurent-lefevre,Laurent  Lefèvre,1976,180.0,France,65.21718377088305,419,20.679012345679013,Europe
romain-feillu,Romain  Feillu,1984,174.0,France,69.13091922005572,359,20.478266613819528,Europe
alexander-rybakov,Alexander  Rybakov,1988,181.0,Russia,120.2840909090909,88,19.840664204389366,Europe
manuel-quinziato,Manuel  Quinziato,1979,185.0,Italy,64.33836858006042,331,21.62162162162162,Europe
tobias-ludvigsson,Tobias  Ludvigsson,1991,194.0,Sweden,50.51592356687898,628,20.1934318205973,Europe
lukas-jaun,Lukas  Jaun,1991,180.0,Switzerland,58.075848303393215,501,20.37037037037037,Europe
marcin-mrosek,Marcin  Mrożek,1990,176.0,Poland,67.62271805273834,493,21.306818181818183,Europe
boris-dron,Boris  Dron,1988,183.0,Belgium,53.165739710789765,899,21.49959688255845,Europe
bartlomiej-matysiak,Bartłomiej  Matysiak,1984,184.0,Poland,66.94954128440367,436,20.97117202268431,Europe
thibault-guernalec,Thibault  Guernalec,1997,185.0,France,87.3489010989011,364,20.74506939371804,Europe
olivier-kaisen,Olivier  Kaisen,1983,195.0,Belgium,24.28980891719745,942,21.56476002629849,Europe
benny-de-schrooder,Benny De Schrooder,1980,173.0,Belgium,83.6580459770115,348,20.381569714992146,Europe
