stage,race,points,length,profile,startlist_quality,year,season,Cluster,Distance_to_Centroid
stage-16,vuelta-a-espana,80,193500,2.0,803,1989,Spring,4,1.7403590456022382
stage-17,vuelta-a-espana,80,228000,4.0,803,1989,Spring,4,1.979860164346579
stage-18,vuelta-a-espana,80,153000,2.0,803,1989,Spring,4,1.8010425835293928
stage-19,vuelta-a-espana,80,159000,1.0,803,1989,Spring,4,1.7798878738349937
stage-2,vuelta-a-espana,80,209000,2.0,803,1989,Spring,4,1.7857805599632592
stage-20,vuelta-a-espana,80,47500,2.0,803,1989,Spring,2,2.4199665824923815
stage-21,vuelta-a-espana,80,188500,4.0,803,1989,Spring,4,1.8620570112960744
stage-22,vuelta-a-espana,80,177000,2.0,803,1989,Spring,4,1.7604328271870502
stage-3b,vuelta-a-espana,80,101000,2.0,803,1989,Spring,4,2.1996012143203356
stage-4,vuelta-a-espana,80,160500,3.0,803,1989,Spring,4,1.8896957920009914
stage-5,vuelta-a-espana,80,247000,1.0,803,1989,Spring,4,2.011147898934207
stage-6,vuelta-a-espana,80,197500,4.0,803,1989,Spring,4,1.8661232509721841
stage-7,vuelta-a-espana,80,157000,2.0,803,1989,Spring,4,1.7848867109681235
stage-8,vuelta-a-espana,80,235500,2.0,803,1989,Spring,4,1.9274768974961796
stage-9,vuelta-a-espana,80,228000,2.0,803,1989,Spring,4,1.8791440345953065
stage-1,vuelta-a-espana,80,11500,1.0,807,1990,Spring,2,2.116567079241629
stage-10,vuelta-a-espana,80,230000,1.0,807,1990,Spring,4,1.860432726702901
stage-11,vuelta-a-espana,80,203000,2.0,807,1990,Spring,4,1.7309031894126554
stage-12,vuelta-a-espana,80,156000,3.0,807,1990,Spring,4,1.8795465070171198
stage-13,vuelta-a-espana,80,193300,1.0,807,1990,Spring,4,1.713445247304768
stage-14,vuelta-a-espana,80,207000,3.0,807,1990,Spring,4,1.864673203984528
stage-15,vuelta-a-espana,80,24000,1.0,807,1990,Spring,2,2.159714601920176
stage-16,vuelta-a-espana,80,165000,1.0,807,1990,Spring,4,1.7280656989637841
stage-17,vuelta-a-espana,80,151000,2.0,807,1990,Spring,4,1.7775072851740648
stage-18,vuelta-a-espana,80,178000,4.0,807,1990,Spring,4,1.818728649640103
stage-19,vuelta-a-espana,80,223000,1.0,807,1990,Spring,4,1.8154961563544452
stage-20,vuelta-a-espana,80,39000,1.0,807,1990,Spring,2,2.1557276441178046
stage-21,vuelta-a-espana,80,188000,4.0,807,1990,Spring,4,1.8302480148271627
stage-22,vuelta-a-espana,80,176000,2.0,807,1990,Spring,4,1.728131595559101
stage-2a,vuelta-a-espana,80,108000,1.0,807,1990,Spring,4,2.108310707443452
stage-3,vuelta-a-espana,80,204300,5.0,807,1990,Spring,4,1.7966553759810049
stage-4,vuelta-a-espana,80,233200,5.0,807,1990,Spring,4,1.9291584649640314
stage-5,vuelta-a-espana,80,198000,4.0,807,1990,Spring,4,1.8312854623080597
stage-6,vuelta-a-espana,80,195200,2.0,807,1990,Spring,4,1.7152949051832405
stage-7,vuelta-a-espana,80,187300,2.0,807,1990,Spring,4,1.7014367174486509
stage-8,vuelta-a-espana,80,199600,3.0,807,1990,Spring,4,1.84896962373074
stage-9,vuelta-a-espana,80,192700,5.0,807,1990,Spring,4,1.774139095617497
stage-1,vuelta-a-espana,80,8800,1.0,1042,1991,Spring,2,2.066166987580631
stage-10,vuelta-a-espana,80,229000,3.0,1042,1991,Spring,4,1.8928689378391061
stage-12,vuelta-a-espana,80,111000,2.0,1042,1991,Spring,4,1.987699800951359
stage-13,vuelta-a-espana,80,219000,4.0,1042,1991,Spring,4,1.8288376069896315
stage-14,vuelta-a-espana,80,24100,1.0,1042,1991,Spring,2,2.1070366614521188
stage-15,vuelta-a-espana,80,219500,1.0,1042,1991,Spring,4,1.7219383222297975
stage-16,vuelta-a-espana,80,186600,5.0,1042,1991,Spring,4,1.6793342006715988
stage-17,vuelta-a-espana,80,152000,5.0,1042,1991,Spring,4,1.7532327479961447
stage-18,vuelta-a-espana,80,137500,1.0,1042,1991,Spring,4,1.7767828827409813
stage-19,vuelta-a-espana,80,53200,3.0,1042,1991,Spring,2,2.3879953460644785
stage-20,vuelta-a-espana,80,212700,5.0,1042,1991,Spring,4,1.7581871667160107
stage-21,vuelta-a-espana,80,169600,2.0,1042,1991,Spring,4,1.6434009576643025
stage-2a,vuelta-a-espana,80,134500,2.0,1042,1991,Spring,4,1.8194379833752474
stage-3,vuelta-a-espana,80,233200,2.0,1042,1991,Spring,4,1.8020404081525587
stage-4,vuelta-a-espana,80,292000,2.0,1042,1991,Spring,4,2.363812730555827
stage-5,vuelta-a-espana,80,227800,1.0,1042,1991,Spring,4,1.765874225465273
stage-6,vuelta-a-espana,80,236500,3.0,1042,1991,Spring,4,1.9439257670863148
stage-7,vuelta-a-espana,80,188000,1.0,1042,1991,Spring,4,1.6200286724938064
stage-8,vuelta-a-espana,80,47000,3.0,1042,1991,Spring,2,2.356703409161181
stage-9,vuelta-a-espana,80,140000,3.0,1042,1991,Spring,4,1.8840091156119287
stage-1,vuelta-a-espana,80,9200,2.0,1033,1992,Spring,2,2.205195613415349
stage-10,vuelta-a-espana,80,196000,2.0,1033,1992,Spring,4,1.6030386067339422
stage-11,vuelta-a-espana,80,162900,1.0,1033,1992,Spring,4,1.6278474243276952
stage-12,vuelta-a-espana,80,200100,2.0,1033,1992,Spring,4,1.6124746269805064
stage-13,vuelta-a-espana,80,178300,2.0,1033,1992,Spring,4,1.5927394280993319
stage-14,vuelta-a-espana,80,213400,5.0,1033,1992,Spring,4,1.722743631405529
stage-15,vuelta-a-espana,80,163000,1.0,1033,1992,Spring,4,1.6300123264639808
stage-16,vuelta-a-espana,80,162000,4.0,1033,1992,Spring,4,1.7447433446596694
stage-17,vuelta-a-espana,80,200600,1.0,1033,1992,Spring,4,1.6150565912043826
stage-18,vuelta-a-espana,80,218900,3.0,1033,1992,Spring,4,1.811580725154803
stage-19,vuelta-a-espana,80,37900,3.0,1033,1992,Spring,2,2.299560035902591
stage-20,vuelta-a-espana,80,188300,2.0,1033,1992,Spring,4,1.6063554363758734
stage-21,vuelta-a-espana,80,175000,2.0,1033,1992,Spring,4,1.6077106333062072
stage-2a,vuelta-a-espana,80,135500,2.0,1033,1992,Spring,4,1.7889642534879622
stage-3,vuelta-a-espana,80,205000,2.0,1033,1992,Spring,4,1.6283715115226312
stage-4,vuelta-a-espana,80,229000,2.0,1033,1992,Spring,4,1.7424416918071992
stage-5,vuelta-a-espana,80,213500,1.0,1033,1992,Spring,4,1.6621945626426549
stage-6,vuelta-a-espana,80,202800,5.0,1033,1992,Spring,4,1.6874223227499856
stage-7,vuelta-a-espana,80,49500,1.0,1033,1992,Spring,2,2.0583457298049157
stage-8,vuelta-a-espana,80,240500,5.0,1033,1992,Spring,4,1.8928059483664659
stage-9,vuelta-a-espana,80,144000,5.0,1033,1992,Spring,4,1.7756945448965868
stage-1,vuelta-a-espana,80,10000,1.0,819,1993,Spring,2,1.9353117026947007
stage-10,vuelta-a-espana,80,206000,3.0,819,1993,Spring,4,1.7904483400967885
stage-11,vuelta-a-espana,80,221000,4.0,819,1993,Spring,4,1.8444862279343741
stage-12,vuelta-a-espana,80,220700,1.0,819,1993,Spring,4,1.7319558810754727
stage-13,vuelta-a-espana,80,37100,3.0,819,1993,Spring,2,2.240556497813907
stage-14,vuelta-a-espana,80,197200,5.0,819,1993,Spring,4,1.7011561011045502
stage-15,vuelta-a-espana,80,226200,1.0,819,1993,Spring,4,1.7662064040521193
stage-16,vuelta-a-espana,80,160000,3.0,819,1993,Spring,4,1.7902686651115154
stage-17,vuelta-a-espana,80,179500,4.0,819,1993,Spring,4,1.7437042581586146
stage-18,vuelta-a-espana,80,170000,2.0,819,1993,Spring,4,1.6351801025618868
stage-19,vuelta-a-espana,80,153000,2.0,819,1993,Spring,4,1.6910981639325462
stage-2,vuelta-a-espana,80,251100,1.0,819,1993,Spring,4,1.9538812814883137
stage-20,vuelta-a-espana,80,247000,3.0,819,1993,Spring,4,2.0363213015807307
stage-21,vuelta-a-espana,80,44600,2.0,819,1993,Spring,2,2.1738406000374764
stage-3,vuelta-a-espana,80,171400,1.0,819,1993,Spring,4,1.639817627297159
stage-4,vuelta-a-espana,80,233400,1.0,819,1993,Spring,4,1.8057224145076698
stage-5,vuelta-a-espana,80,219800,5.0,819,1993,Spring,4,1.7824663381942
stage-6,vuelta-a-espana,80,24100,1.0,819,1993,Spring,2,1.965236317464189
stage-7,vuelta-a-espana,80,184000,3.0,819,1993,Spring,4,1.7518300664827742
stage-8,vuelta-a-espana,80,225100,1.0,819,1993,Spring,4,1.760670363166388
stage-9,vuelta-a-espana,80,224000,1.0,819,1993,Spring,4,1.754138448660842
stage-1,vuelta-a-espana,80,9000,1.0,791,1994,Spring,2,1.8928409829531874
stage-10,vuelta-a-espana,80,205000,5.0,791,1994,Spring,4,1.7283713552280966
stage-11,vuelta-a-espana,80,195300,2.0,791,1994,Spring,4,1.6402908107113048
stage-12,vuelta-a-espana,80,226700,1.0,791,1994,Spring,4,1.7725058249457022
stage-13,vuelta-a-espana,80,201600,1.0,791,1994,Spring,4,1.6584942662427644
stage-14,vuelta-a-espana,80,174000,5.0,791,1994,Spring,4,1.6995707992380569
stage-15,vuelta-a-espana,80,209300,2.0,791,1994,Spring,4,1.6830040751390973
stage-16,vuelta-a-espana,80,147700,3.0,791,1994,Spring,4,1.8465831213138477
stage-17,vuelta-a-espana,80,150400,1.0,791,1994,Spring,4,1.7139125615025121
stage-18,vuelta-a-espana,80,189000,2.0,791,1994,Spring,4,1.6293339397068403
stage-19,vuelta-a-espana,80,171000,5.0,791,1994,Spring,4,1.7021182299530873
stage-2,vuelta-a-espana,80,178400,1.0,791,1994,Spring,4,1.6376653704950708
stage-20,vuelta-a-espana,80,53000,1.0,791,1994,Spring,2,1.9691058678432332
stage-21,vuelta-a-espana,80,165700,1.0,791,1994,Spring,4,1.6685788331994549
stage-3,vuelta-a-espana,80,239000,1.0,791,1994,Spring,4,1.8586119771274072
stage-4,vuelta-a-espana,80,235600,1.0,791,1994,Spring,4,1.8267863051380904
stage-5,vuelta-a-espana,80,166900,2.0,791,1994,Spring,4,1.648328865571128
stage-6,vuelta-a-espana,80,151700,4.0,791,1994,Spring,4,1.8245582860825504
stage-7,vuelta-a-espana,80,256500,1.0,791,1994,Spring,4,2.0034781823624757
stage-8,vuelta-a-espana,80,39500,1.0,791,1994,Spring,2,1.932458712157152
stage-9,vuelta-a-espana,80,166000,2.0,791,1994,Spring,4,1.6568125036977417
prologue,vuelta-a-espana,80,7000,1.0,883,1995,Fall,2,2.014812665586766
stage-1,vuelta-a-espana,80,186600,1.0,883,1995,Fall,4,1.4325548369688061
stage-10,vuelta-a-espana,80,162500,1.0,883,1995,Fall,4,1.4564593449452286
stage-11,vuelta-a-espana,80,187000,2.0,883,1995,Fall,4,1.4143035146887408
stage-12,vuelta-a-espana,80,238000,4.0,883,1995,Fall,4,1.7779763440698395
stage-13,vuelta-a-espana,80,181000,1.0,883,1995,Fall,4,1.4180445961878867
stage-14,vuelta-a-espana,80,207000,1.0,883,1995,Fall,4,1.4648155463390813
stage-15,vuelta-a-espana,80,154000,3.0,883,1995,Fall,4,1.6332750445315565
stage-16,vuelta-a-espana,80,197300,5.0,883,1995,Fall,4,1.499338572514735
stage-17,vuelta-a-espana,80,179200,2.0,883,1995,Fall,4,1.411988373868942
stage-18,vuelta-a-espana,80,157800,4.0,883,1995,Fall,4,1.6017820568690635
stage-19,vuelta-a-espana,80,227700,2.0,883,1995,Fall,4,1.5753460651205202
stage-2,vuelta-a-espana,80,223500,3.0,883,1995,Fall,4,1.6891869236499626
stage-20,vuelta-a-espana,80,41600,2.0,883,1995,Fall,2,2.2520350892101173
stage-21,vuelta-a-espana,80,171200,2.0,883,1995,Fall,4,1.4394325789257667
stage-3,vuelta-a-espana,80,206000,3.0,883,1995,Fall,4,1.603507314893764
stage-4,vuelta-a-espana,80,82600,2.0,883,1995,Fall,4,2.136376214734015
stage-5,vuelta-a-espana,80,179800,3.0,883,1995,Fall,4,1.5600606328701798
stage-6,vuelta-a-espana,80,264000,2.0,883,1995,Fall,4,1.911184582309211
stage-7,vuelta-a-espana,80,41000,1.0,883,1995,Fall,2,2.047069121948275
stage-8,vuelta-a-espana,80,219800,2.0,883,1995,Fall,4,1.531122506645463
stage-9,vuelta-a-espana,80,122500,2.0,883,1995,Fall,4,1.718947320197524
stage-1,vuelta-a-espana,80,162000,1.0,988,1996,Fall,4,1.4405576312985935
stage-10,vuelta-a-espana,80,46500,3.0,988,1996,Fall,2,2.2831957144409767
stage-11,vuelta-a-espana,80,188000,2.0,988,1996,Fall,4,1.3821503235070411
stage-12,vuelta-a-espana,80,191700,2.0,988,1996,Fall,4,1.3864696519746211
stage-13,vuelta-a-espana,80,159000,2.0,988,1996,Fall,4,1.4344467686164006
stage-14,vuelta-a-espana,80,202600,5.0,988,1996,Fall,4,1.4861029636804473
stage-15,vuelta-a-espana,80,220000,4.0,988,1996,Fall,4,1.6312398853682644
stage-16,vuelta-a-espana,80,220900,5.0,988,1996,Fall,4,1.569483060206988
stage-17,vuelta-a-espana,80,165700,2.0,988,1996,Fall,4,1.4062482780174963
stage-18,vuelta-a-espana,80,219500,4.0,988,1996,Fall,4,1.623432655593551
stage-19,vuelta-a-espana,80,217100,5.0,988,1996,Fall,4,1.5474776043537795
stage-2,vuelta-a-espana,80,210000,2.0,988,1996,Fall,4,1.4463297493132592
stage-20,vuelta-a-espana,80,209500,3.0,988,1996,Fall,4,1.6009149171263553
stage-21,vuelta-a-espana,80,43000,3.0,988,1996,Fall,2,2.2490977922421247
stage-22,vuelta-a-espana,80,157600,5.0,988,1996,Fall,4,1.537210216320992
stage-3,vuelta-a-espana,80,167000,2.0,988,1996,Fall,4,1.4065390050381623
stage-4,vuelta-a-espana,80,166500,1.0,988,1996,Fall,4,1.4037312698581168
stage-5,vuelta-a-espana,80,208000,1.0,988,1996,Fall,4,1.4359275061358747
stage-6,vuelta-a-espana,80,196500,3.0,988,1996,Fall,4,1.548410375513737
stage-7,vuelta-a-espana,80,171000,2.0,988,1996,Fall,4,1.391667780656862
stage-8,vuelta-a-espana,80,220000,2.0,988,1996,Fall,4,1.5020270516941854
stage-9,vuelta-a-espana,80,203500,5.0,988,1996,Fall,4,1.4945381304895349
stage-1,vuelta-a-espana,80,160000,2.0,1165,1997,Fall,4,1.5203327537944382
stage-10,vuelta-a-espana,80,235000,4.0,1165,1997,Fall,4,1.792733674899765
stage-11,vuelta-a-espana,80,198000,2.0,1165,1997,Fall,4,1.4778893198734728
stage-12,vuelta-a-espana,80,147000,2.0,1165,1997,Fall,4,1.5713444258435036
stage-13,vuelta-a-espana,80,196000,3.0,1165,1997,Fall,4,1.6160813994475645
stage-14,vuelta-a-espana,80,160000,3.0,1165,1997,Fall,4,1.6456527020800646
stage-15,vuelta-a-espana,80,159000,3.0,1165,1997,Fall,4,1.6530319137671121
stage-16,vuelta-a-espana,80,169000,2.0,1165,1997,Fall,4,1.4737339402033847
stage-17,vuelta-a-espana,80,195000,3.0,1165,1997,Fall,4,1.6116816614917608
stage-18,vuelta-a-espana,80,185000,1.0,1165,1997,Fall,4,1.4612614388709633
stage-19,vuelta-a-espana,80,184000,4.0,1165,1997,Fall,4,1.5898066207752524
stage-2,vuelta-a-espana,80,224000,1.0,1165,1997,Fall,4,1.6024877131091098
stage-20,vuelta-a-espana,80,190000,2.0,1165,1997,Fall,4,1.4784986029938063
stage-21,vuelta-a-espana,80,43000,1.0,1165,1997,Fall,2,2.0531896131266336
stage-22,vuelta-a-espana,80,154000,1.0,1165,1997,Fall,4,1.5610082609258562
stage-3,vuelta-a-espana,80,173000,1.0,1165,1997,Fall,4,1.4747309862745936
stage-4,vuelta-a-espana,80,193000,1.0,1165,1997,Fall,4,1.4647658336764655
stage-5,vuelta-a-espana,80,229000,5.0,1165,1997,Fall,4,1.6921922070271476
stage-6,vuelta-a-espana,80,147000,1.0,1165,1997,Fall,4,1.5777725500239912
stage-7,vuelta-a-espana,80,219200,5.0,1165,1997,Fall,4,1.6313238429247037
stage-8,vuelta-a-espana,80,175000,5.0,1165,1997,Fall,4,1.541333075508911
stage-9,vuelta-a-espana,80,38000,1.0,1165,1997,Fall,2,2.0661846521212226
stage-1,vuelta-a-espana,80,162000,1.0,1309,1998,Fall,4,1.6797663453035259
stage-10,vuelta-a-espana,80,200000,5.0,1309,1998,Fall,4,1.7133075628220262
stage-11,vuelta-a-espana,80,186000,4.0,1309,1998,Fall,4,1.7498824252892724
stage-12,vuelta-a-espana,80,166000,2.0,1309,1998,Fall,4,1.652074353021774
stage-13,vuelta-a-espana,80,208500,2.0,1309,1998,Fall,4,1.6764667068414325
stage-14,vuelta-a-espana,80,145500,1.0,1309,1998,Fall,4,1.7396959451494698
stage-15,vuelta-a-espana,80,178800,1.0,1309,1998,Fall,4,1.6362826523790737
stage-16,vuelta-a-espana,80,143700,2.0,1309,1998,Fall,4,1.7441001491451313
stage-17,vuelta-a-espana,80,188500,2.0,1309,1998,Fall,4,1.627839178807672
stage-18,vuelta-a-espana,80,223000,1.0,1309,1998,Fall,4,1.7471002870476464
stage-19,vuelta-a-espana,80,170400,5.0,1309,1998,Fall,4,1.7022267071437387
stage-2,vuelta-a-espana,80,235000,2.0,1309,1998,Fall,4,1.8259268153062036
stage-20,vuelta-a-espana,80,209000,5.0,1309,1998,Fall,4,1.7538727799879348
stage-21,vuelta-a-espana,80,39000,1.0,1309,1998,Fall,2,2.161760146176796
stage-22,vuelta-a-espana,80,163000,1.0,1309,1998,Fall,4,1.686218462446597
stage-3,vuelta-a-espana,80,193000,5.0,1309,1998,Fall,4,1.7009362179732135
stage-4,vuelta-a-espana,80,174000,3.0,1309,1998,Fall,4,1.759413243642081
stage-5,vuelta-a-espana,80,166000,2.0,1309,1998,Fall,4,1.6496219269639967
stage-6,vuelta-a-espana,80,202000,2.0,1309,1998,Fall,4,1.6573307024039856
stage-7,vuelta-a-espana,80,186000,1.0,1309,1998,Fall,4,1.6301012860375037
stage-8,vuelta-a-espana,80,182000,1.0,1309,1998,Fall,4,1.635982879435725
stage-9,vuelta-a-espana,80,40000,1.0,1309,1998,Fall,2,2.1845456410387136
prologue,vuelta-a-espana,80,6000,1.0,1342,1999,Fall,2,2.1605079473233184
stage-1,vuelta-a-espana,80,179000,1.0,1342,1999,Fall,4,1.6993805047048598
stage-10,vuelta-a-espana,80,183200,2.0,1342,1999,Fall,4,1.6823066853309878
stage-11,vuelta-a-espana,80,201000,2.0,1342,1999,Fall,4,1.7052991214840978
stage-12,vuelta-a-espana,80,147000,4.0,1342,1999,Fall,4,1.8914296107969841
stage-13,vuelta-a-espana,80,149000,3.0,1342,1999,Fall,4,1.8904525984648222
stage-14,vuelta-a-espana,80,94400,1.0,1342,1999,Fall,4,2.2035551334677472
stage-15,vuelta-a-espana,80,193400,2.0,1342,1999,Fall,4,1.6920942805287698
stage-16,vuelta-a-espana,80,200400,1.0,1342,1999,Fall,4,1.7037595483658377
stage-17,vuelta-a-espana,80,225000,2.0,1342,1999,Fall,4,1.8055327354786919
stage-18,vuelta-a-espana,80,166300,5.0,1342,1999,Fall,4,1.7640108023321275
stage-19,vuelta-a-espana,80,184600,4.0,1342,1999,Fall,4,1.796442970892962
stage-2,vuelta-a-espana,80,206000,1.0,1342,1999,Fall,4,1.7260191681863888
stage-20,vuelta-a-espana,80,46000,3.0,1342,1999,Fall,2,2.433825585429147
stage-21,vuelta-a-espana,80,163000,1.0,1342,1999,Fall,4,1.7278445587429043
stage-3,vuelta-a-espana,80,222800,1.0,1342,1999,Fall,4,1.7997360961341364
stage-4,vuelta-a-espana,80,185000,1.0,1342,1999,Fall,4,1.6800639955437624
stage-5,vuelta-a-espana,80,160000,4.0,1342,1999,Fall,4,1.8360858787864316
stage-6,vuelta-a-espana,80,46400,1.0,1342,1999,Fall,2,2.206278002318937
stage-7,vuelta-a-espana,80,217000,1.0,1342,1999,Fall,4,1.7662277711921732
stage-8,vuelta-a-espana,80,175600,5.0,1342,1999,Fall,4,1.752907553910508
stage-9,vuelta-a-espana,80,185800,1.0,1342,1999,Fall,4,1.6899052211195338
stage-1,vuelta-a-espana,80,13300,1.0,981,2000,Summer,2,1.8029347092996717
stage-10,vuelta-a-espana,80,165800,5.0,981,2000,Fall,4,1.4994920059334156
stage-11,vuelta-a-espana,80,136500,5.0,981,2000,Fall,4,1.6523269358355195
stage-12,vuelta-a-espana,80,132000,1.0,981,2000,Fall,4,1.62492970680101
stage-13,vuelta-a-espana,80,143300,2.0,981,2000,Fall,4,1.53783158894076
stage-14,vuelta-a-espana,80,146500,5.0,981,2000,Fall,4,1.5851422161352149
stage-15,vuelta-a-espana,80,164000,2.0,981,2000,Fall,4,1.4349251606446103
stage-16,vuelta-a-espana,80,168000,5.0,981,2000,Fall,4,1.4892196476305373
stage-17,vuelta-a-espana,80,155500,1.0,981,2000,Fall,4,1.4688590593635746
stage-18,vuelta-a-espana,80,160000,2.0,981,2000,Fall,4,1.4444778638001738
stage-19,vuelta-a-espana,80,130000,1.0,981,2000,Fall,4,1.6375646032220008
stage-2,vuelta-a-espana,80,167500,2.0,981,2000,Summer,4,1.7607722042850094
stage-20,vuelta-a-espana,80,125000,5.0,981,2000,Fall,4,1.755858930726063
stage-21,vuelta-a-espana,80,38000,1.0,981,2000,Fall,2,1.8271098818505902
stage-3,vuelta-a-espana,80,198000,2.0,981,2000,Summer,4,1.7563506288378479
stage-4,vuelta-a-espana,80,159000,3.0,981,2000,Summer,4,1.8975606798171112
stage-5,vuelta-a-espana,80,152000,1.0,981,2000,Summer,4,1.8119982033457052
stage-6,vuelta-a-espana,80,155500,1.0,981,2000,Summer,4,1.8018367745679342
stage-7,vuelta-a-espana,80,175000,2.0,981,2000,Fall,4,1.4016338496884724
stage-8,vuelta-a-espana,80,170000,1.0,981,2000,Fall,4,1.4229912160913758
stage-9,vuelta-a-espana,80,38000,1.0,981,2000,Fall,2,1.852080805978916
stage-1,vuelta-a-espana,80,12300,1.0,971,2001,Fall,2,1.767625767631938
stage-10,vuelta-a-espana,80,168400,5.0,971,2001,Fall,4,1.5082930734226998
stage-11,vuelta-a-espana,80,154200,5.0,971,2001,Fall,4,1.560492654286818
stage-12,vuelta-a-espana,80,17100,5.0,971,2001,Fall,2,2.0905599878018655
stage-13,vuelta-a-espana,80,206000,2.0,971,2001,Fall,4,1.4598792886401197
stage-14,vuelta-a-espana,80,170500,1.0,971,2001,Fall,4,1.43299701973779
stage-15,vuelta-a-espana,80,207200,5.0,971,2001,Fall,4,1.538835796894341
stage-16,vuelta-a-espana,80,153300,2.0,971,2001,Fall,4,1.4906453846705154
stage-17,vuelta-a-espana,80,159500,1.0,971,2001,Fall,4,1.4672535342178799
stage-18,vuelta-a-espana,80,154200,1.0,971,2001,Fall,4,1.4915129930019537
stage-19,vuelta-a-espana,80,168000,1.0,971,2001,Fall,4,1.43648267138998
stage-2,vuelta-a-espana,80,147200,1.0,971,2001,Fall,4,1.5354121358858057
stage-20,vuelta-a-espana,80,176300,5.0,971,2001,Fall,4,1.508223513448403
stage-21,vuelta-a-espana,80,38000,1.0,971,2001,Fall,2,1.7924598509901033
stage-3,vuelta-a-espana,80,140500,1.0,971,2001,Fall,4,1.5774841402724376
stage-4,vuelta-a-espana,80,175000,2.0,971,2001,Fall,4,1.4144144214893721
stage-5,vuelta-a-espana,80,160800,5.0,971,2001,Fall,4,1.5296525426437106
stage-6,vuelta-a-espana,80,180600,2.0,971,2001,Fall,4,1.4186984204014035
stage-7,vuelta-a-espana,80,44200,2.0,971,2001,Fall,2,2.0430387644951735
stage-8,vuelta-a-espana,80,195000,5.0,971,2001,Fall,4,1.5042819263714209
stage-9,vuelta-a-espana,80,179200,1.0,971,2001,Fall,4,1.4252914754343762
stage-10,vuelta-a-espana,80,36500,1.0,1084,2002,Fall,2,1.8429758341122748
stage-11,vuelta-a-espana,80,166100,4.0,1084,2002,Fall,4,1.6189464546002557
stage-12,vuelta-a-espana,80,210500,1.0,1084,2002,Fall,4,1.527332893814743
stage-13,vuelta-a-espana,80,189800,2.0,1084,2002,Fall,4,1.4646891622848737
stage-14,vuelta-a-espana,80,190200,2.0,1084,2002,Fall,4,1.4637585451932584
stage-15,vuelta-a-espana,80,176700,5.0,1084,2002,Fall,4,1.5393496308481647
stage-16,vuelta-a-espana,80,154700,2.0,1084,2002,Fall,4,1.5276626647003282
stage-17,vuelta-a-espana,80,145600,1.0,1084,2002,Fall,4,1.5824608628797905
stage-18,vuelta-a-espana,80,193700,5.0,1084,2002,Fall,4,1.5388839566159382
stage-19,vuelta-a-espana,80,177800,2.0,1084,2002,Fall,4,1.4598935547843033
stage-2,vuelta-a-espana,80,144700,2.0,1084,2002,Fall,4,1.5892679041468039
stage-20,vuelta-a-espana,80,141200,1.0,1084,2002,Fall,4,1.62680257530134
stage-21,vuelta-a-espana,80,41200,1.0,1084,2002,Fall,2,1.8189330165841873
stage-3,vuelta-a-espana,80,134200,1.0,1084,2002,Fall,4,1.6640145532555386
stage-4,vuelta-a-espana,80,149500,1.0,1084,2002,Fall,4,1.555886070912273
stage-5,vuelta-a-espana,80,198000,5.0,1084,2002,Fall,4,1.5476358433568802
stage-6,vuelta-a-espana,80,153100,5.0,1084,2002,Fall,4,1.6101674535798605
stage-7,vuelta-a-espana,80,196800,1.0,1084,2002,Fall,4,1.4779254289149872
stage-8,vuelta-a-espana,80,173500,4.0,1084,2002,Fall,4,1.6067447674101876
stage-9,vuelta-a-espana,80,130200,2.0,1084,2002,Fall,4,1.6938683219058925
stage-10,vuelta-a-espana,80,194000,1.0,935,2003,Fall,4,1.4811929468160234
stage-11,vuelta-a-espana,80,162000,1.0,935,2003,Fall,4,1.5110486198894977
stage-12,vuelta-a-espana,80,168800,1.0,935,2003,Fall,4,1.49021137794186
stage-13,vuelta-a-espana,80,53300,1.0,935,2003,Fall,2,1.8168700666991413
stage-14,vuelta-a-espana,80,167400,1.0,935,2003,Fall,4,1.4925264906369273
stage-15,vuelta-a-espana,80,172100,5.0,935,2003,Fall,4,1.5522172427345082
stage-16,vuelta-a-espana,80,162000,5.0,935,2003,Fall,4,1.5727527881010646
stage-17,vuelta-a-espana,80,188400,2.0,935,2003,Fall,4,1.4668834790289993
stage-18,vuelta-a-espana,80,143800,1.0,935,2003,Fall,4,1.5994368464732944
stage-19,vuelta-a-espana,80,164000,4.0,935,2003,Fall,4,1.6269756546154215
stage-2,vuelta-a-espana,80,148000,4.0,935,2003,Fall,4,1.7002630942591732
stage-20,vuelta-a-espana,80,11200,5.0,935,2003,Fall,2,2.0287609622225817
stage-21,vuelta-a-espana,80,145800,1.0,935,2003,Fall,4,1.601060798401347
stage-3,vuelta-a-espana,80,154300,1.0,935,2003,Fall,4,1.5448331388909848
stage-4,vuelta-a-espana,80,151000,2.0,935,2003,Fall,4,1.5497773139849407
stage-5,vuelta-a-espana,80,166700,1.0,935,2003,Fall,4,1.4931300505045106
stage-6,vuelta-a-espana,80,43800,1.0,935,2003,Fall,2,1.769959369089236
stage-7,vuelta-a-espana,80,190000,5.0,935,2003,Fall,4,1.5397937030789632
stage-8,vuelta-a-espana,80,166000,5.0,935,2003,Fall,4,1.5678676929194946
stage-9,vuelta-a-espana,80,174800,5.0,935,2003,Fall,4,1.5490785561629863
stage-10,vuelta-a-espana,80,174500,4.0,1177,2004,Fall,4,1.709531506869144
stage-11,vuelta-a-espana,50,165000,1.0,1177,2004,Fall,4,1.6882158336004778
stage-12,vuelta-a-espana,80,145000,5.0,1177,2004,Fall,4,1.7561882967260993
