_url,stage,race,date,points,length,profile,startlist_quality,year,season,avg_delta_by_url,avg_age_by_url
tour-de-suisse/2017/stage-1,stage-1,tour-de-suisse,2017-06-10,50,6000,1.0,855,2017,Summer,262.3485714285714,28.68
tour-de-suisse/2017/stage-2,stage-2,tour-de-suisse,2017-06-11,50,172700,2.0,855,2017,Summer,262.3485714285714,28.68
tour-de-suisse/2017/stage-3,stage-3,tour-de-suisse,2017-06-12,50,159300,3.0,855,2017,Summer,262.3485714285714,28.68
tour-de-suisse/2017/stage-4,stage-4,tour-de-suisse,2017-06-13,50,143200,5.0,855,2017,Summer,262.3485714285714,28.68
tour-de-suisse/2017/stage-5,stage-5,tour-de-suisse,2017-06-14,50,222000,4.0,855,2017,Summer,262.3485714285714,28.68
tour-de-suisse/2017/stage-6,stage-6,tour-de-suisse,2017-06-15,50,166700,4.0,855,2017,Summer,262.3485714285714,28.68
tour-de-suisse/2017/stage-7,stage-7,tour-de-suisse,2017-06-16,50,166300,5.0,855,2017,Summer,262.3485714285714,28.68
tour-de-suisse/2017/stage-8,stage-8,tour-de-suisse,2017-06-17,50,100000,2.0,855,2017,Summer,262.3485714285714,28.68
tour-de-suisse/2017/stage-9,stage-9,tour-de-suisse,2017-06-18,50,28600,2.0,855,2017,Summer,262.3485714285714,28.68
tour-de-suisse/2018/stage-2,stage-2,tour-de-suisse,2018-06-10,50,155000,2.0,956,2018,Summer,262.3485714285714,28.68
tour-de-suisse/2018/stage-3,stage-3,tour-de-suisse,2018-06-11,50,182000,2.0,956,2018,Summer,262.3485714285714,28.68
tour-de-suisse/2018/stage-4,stage-4,tour-de-suisse,2018-06-12,50,189000,5.0,956,2018,Summer,262.3485714285714,28.68
tour-de-suisse/2018/stage-5,stage-5,tour-de-suisse,2018-06-13,50,155000,5.0,956,2018,Summer,262.3485714285714,28.68
tour-de-suisse/2018/stage-6,stage-6,tour-de-suisse,2018-06-14,50,186000,5.0,956,2018,Summer,262.3485714285714,28.68
tour-de-suisse/2018/stage-7,stage-7,tour-de-suisse,2018-06-15,50,170000,5.0,956,2018,Summer,262.3485714285714,28.68
tour-de-suisse/2018/stage-8,stage-8,tour-de-suisse,2018-06-16,50,123000,3.0,956,2018,Summer,262.3485714285714,28.68
tour-de-suisse/2018/stage-9,stage-9,tour-de-suisse,2018-06-17,50,34000,1.0,956,2018,Summer,262.3485714285714,28.68
tour-de-suisse/2019/stage-1,stage-1,tour-de-suisse,2019-06-15,50,9500,1.0,802,2019,Summer,262.3485714285714,28.68
tour-de-suisse/2019/stage-2,stage-2,tour-de-suisse,2019-06-16,50,159600,2.0,802,2019,Summer,262.3485714285714,28.68
tour-de-suisse/2019/stage-3,stage-3,tour-de-suisse,2019-06-17,50,162300,2.0,802,2019,Summer,262.3485714285714,28.68
tour-de-suisse/2019/stage-4,stage-4,tour-de-suisse,2019-06-18,50,163900,2.0,802,2019,Summer,262.3485714285714,28.68
tour-de-suisse/2019/stage-5,stage-5,tour-de-suisse,2019-06-19,50,177000,4.0,802,2019,Summer,262.3485714285714,28.68
tour-de-suisse/2019/stage-6,stage-6,tour-de-suisse,2019-06-20,50,120200,5.0,802,2019,Summer,262.3485714285714,28.68
tour-de-suisse/2019/stage-7,stage-7,tour-de-suisse,2019-06-21,50,216600,5.0,802,2019,Summer,262.3485714285714,28.68
tour-de-suisse/2019/stage-8,stage-8,tour-de-suisse,2019-06-22,50,19200,1.0,802,2019,Summer,262.3485714285714,28.68
tour-de-suisse/2019/stage-9,stage-9,tour-de-suisse,2019-06-23,50,101500,4.0,802,2019,Summer,262.3485714285714,28.68
tour-de-suisse/2021/stage-1,stage-1,tour-de-suisse,2021-06-06,50,10900,1.0,670,2021,Summer,262.3485714285714,28.68
tour-de-suisse/2021/stage-2,stage-2,tour-de-suisse,2021-06-07,50,178000,2.0,670,2021,Summer,262.3485714285714,28.68
tour-de-suisse/2021/stage-3,stage-3,tour-de-suisse,2021-06-08,50,182100,3.0,670,2021,Summer,262.3485714285714,28.68
tour-de-suisse/2021/stage-4,stage-4,tour-de-suisse,2021-06-09,50,171000,2.0,670,2021,Summer,262.3485714285714,28.68
tour-de-suisse/2021/stage-5,stage-5,tour-de-suisse,2021-06-10,50,175200,5.0,670,2021,Summer,262.3485714285714,28.68
tour-de-suisse/2021/stage-6,stage-6,tour-de-suisse,2021-06-11,50,130100,4.0,670,2021,Summer,262.3485714285714,28.68
tour-de-suisse/2021/stage-7,stage-7,tour-de-suisse,2021-06-12,50,23200,4.0,670,2021,Summer,262.3485714285714,28.68
tour-de-suisse/2021/stage-8,stage-8,tour-de-suisse,2021-06-13,50,159500,4.0,670,2021,Summer,262.3485714285714,28.68
tour-de-suisse/2022/stage-1,stage-1,tour-de-suisse,2022-06-12,50,177600,2.0,767,2022,Summer,262.3485714285714,28.68
tour-de-suisse/2022/stage-2,stage-2,tour-de-suisse,2022-06-13,50,198000,2.0,767,2022,Summer,262.3485714285714,28.68
tour-de-suisse/2022/stage-3,stage-3,tour-de-suisse,2022-06-14,50,176900,2.0,767,2022,Summer,262.3485714285714,28.68
tour-de-suisse/2022/stage-4,stage-4,tour-de-suisse,2022-06-15,50,190800,2.0,767,2022,Summer,262.3485714285714,28.68
tour-de-suisse/2022/stage-5,stage-5,tour-de-suisse,2022-06-16,50,190100,3.0,767,2022,Summer,262.3485714285714,28.68
tour-de-suisse/2022/stage-6,stage-6,tour-de-suisse,2022-06-17,50,177500,5.0,767,2022,Summer,262.3485714285714,28.68
tour-de-suisse/2022/stage-7,stage-7,tour-de-suisse,2022-06-18,50,194600,5.0,767,2022,Summer,262.3485714285714,28.68
tour-de-suisse/2022/stage-8,stage-8,tour-de-suisse,2022-06-19,50,25600,1.0,767,2022,Summer,262.3485714285714,28.68
tour-de-suisse/2023/stage-1,stage-1,tour-de-suisse,2023-06-11,50,12700,1.0,855,2023,Summer,262.3485714285714,28.68
tour-de-suisse/2023/stage-2,stage-2,tour-de-suisse,2023-06-12,50,173700,2.0,855,2023,Summer,262.3485714285714,28.68
tour-de-suisse/2023/stage-3,stage-3,tour-de-suisse,2023-06-13,50,143800,5.0,855,2023,Summer,262.3485714285714,28.68
tour-de-suisse/2023/stage-4,stage-4,tour-de-suisse,2023-06-14,50,152500,4.0,855,2023,Summer,262.3485714285714,28.68
tour-de-suisse/2023/stage-5,stage-5,tour-de-suisse,2023-06-15,50,211000,4.0,855,2023,Summer,262.3485714285714,28.68
tour-de-suisse/2023/stage-7,stage-7,tour-de-suisse,2023-06-17,50,183500,2.0,855,2023,Summer,262.3485714285714,28.68
tour-de-suisse/2023/stage-8,stage-8,tour-de-suisse,2023-06-18,50,25700,1.0,855,2023,Summer,262.3485714285714,28.68
uae-tour/2019/stage-2,stage-2,uae-tour,2019-02-25,50,184000,1.0,751,2019,Winter,262.3485714285714,28.68
uae-tour/2019/stage-3,stage-3,uae-tour,2019-02-26,50,179000,5.0,751,2019,Winter,262.3485714285714,28.68
uae-tour/2019/stage-4,stage-4,uae-tour,2019-02-27,50,197000,3.0,751,2019,Winter,262.3485714285714,28.68
uae-tour/2019/stage-5,stage-5,uae-tour,2019-02-28,50,181000,2.0,751,2019,Winter,262.3485714285714,28.68
uae-tour/2019/stage-6,stage-6,uae-tour,2019-03-01,50,180000,5.0,751,2019,Spring,262.3485714285714,28.68
uae-tour/2019/stage-7,stage-7,uae-tour,2019-03-02,50,145000,1.0,751,2019,Spring,262.3485714285714,28.68
uae-tour/2020/stage-1,stage-1,uae-tour,2020-02-23,50,148000,1.0,747,2020,Winter,262.3485714285714,28.68
uae-tour/2020/stage-2,stage-2,uae-tour,2020-02-24,50,168000,2.0,747,2020,Winter,262.3485714285714,28.68
uae-tour/2020/stage-3,stage-3,uae-tour,2020-02-25,50,184000,5.0,747,2020,Winter,262.3485714285714,28.68
uae-tour/2020/stage-4,stage-4,uae-tour,2020-02-26,50,173000,1.0,747,2020,Winter,262.3485714285714,28.68
uae-tour/2020/stage-5,stage-5,uae-tour,2020-02-27,50,162000,5.0,747,2020,Winter,262.3485714285714,28.68
uae-tour/2021/stage-1,stage-1,uae-tour,2021-02-21,50,176000,1.0,755,2021,Winter,262.3485714285714,28.68
uae-tour/2021/stage-2,stage-2,uae-tour,2021-02-22,50,13000,1.0,755,2021,Winter,262.3485714285714,28.68
uae-tour/2021/stage-3,stage-3,uae-tour,2021-02-23,50,166000,3.0,755,2021,Winter,262.3485714285714,28.68
uae-tour/2021/stage-4,stage-4,uae-tour,2021-02-24,50,204000,1.0,755,2021,Winter,262.3485714285714,28.68
uae-tour/2021/stage-5,stage-5,uae-tour,2021-02-25,50,170000,5.0,755,2021,Winter,262.3485714285714,28.68
uae-tour/2021/stage-6,stage-6,uae-tour,2021-02-26,50,165000,1.0,755,2021,Winter,262.3485714285714,28.68
uae-tour/2021/stage-7,stage-7,uae-tour,2021-02-27,50,147000,1.0,755,2021,Winter,262.3485714285714,28.68
uae-tour/2022/stage-1,stage-1,uae-tour,2022-02-20,50,184000,1.0,621,2022,Winter,262.3485714285714,28.68
uae-tour/2022/stage-2,stage-2,uae-tour,2022-02-21,50,176000,1.0,621,2022,Winter,262.3485714285714,28.68
uae-tour/2022/stage-3,stage-3,uae-tour,2022-02-22,50,9000,1.0,621,2022,Winter,262.3485714285714,28.68
uae-tour/2022/stage-4,stage-4,uae-tour,2022-02-23,50,181000,5.0,621,2022,Winter,262.3485714285714,28.68
uae-tour/2022/stage-5,stage-5,uae-tour,2022-02-24,50,182000,1.0,621,2022,Winter,1358.2787878787879,28.454545454545453
uae-tour/2022/stage-6,stage-6,uae-tour,2022-02-25,50,180000,1.0,621,2022,Winter,1358.2787878787879,28.454545454545453
uae-tour/2022/stage-7,stage-7,uae-tour,2022-02-26,50,148000,5.0,621,2022,Winter,1358.2787878787879,28.454545454545453
uae-tour/2023/stage-1,stage-1,uae-tour,2023-02-20,50,151000,1.0,530,2023,Winter,1358.2787878787879,28.454545454545453
uae-tour/2023/stage-3,stage-3,uae-tour,2023-02-22,50,185000,5.0,530,2023,Winter,1358.2787878787879,28.454545454545453
uae-tour/2023/stage-4,stage-4,uae-tour,2023-02-23,50,174000,1.0,530,2023,Winter,1358.2787878787879,28.454545454545453
uae-tour/2023/stage-5,stage-5,uae-tour,2023-02-24,50,170000,1.0,530,2023,Winter,1358.2787878787879,28.454545454545453
uae-tour/2023/stage-6,stage-6,uae-tour,2023-02-25,50,166000,1.0,530,2023,Winter,1358.2787878787879,28.454545454545453
uae-tour/2023/stage-7,stage-7,uae-tour,2023-02-26,50,153000,5.0,530,2023,Winter,1358.2787878787879,28.454545454545453
volta-a-catalunya/1970/stage-1a,stage-1a,volta-a-catalunya,1970-09-10,50,180400,,570,1970,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1970/stage-2,stage-2,volta-a-catalunya,1970-09-11,50,173700,,570,1970,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1970/stage-3,stage-3,volta-a-catalunya,1970-09-12,50,139200,,570,1970,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1970/stage-4,stage-4,volta-a-catalunya,1970-09-13,50,225000,,570,1970,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1970/stage-5,stage-5,volta-a-catalunya,1970-09-14,50,165000,,570,1970,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1970/stage-6,stage-6,volta-a-catalunya,1970-09-15,50,185900,,570,1970,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1970/stage-7a,stage-7a,volta-a-catalunya,1970-09-16,50,159100,,570,1970,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1970/stage-7b,stage-7b,volta-a-catalunya,1970-09-16,50,32200,,570,1970,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1970/stage-8,stage-8,volta-a-catalunya,1970-09-17,50,170000,,570,1970,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1970/stage-9,stage-9,volta-a-catalunya,1970-09-18,50,124200,,570,1970,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1977/prologue,prologue,volta-a-catalunya,1977-09-07,50,4200,,490,1977,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1977/stage-1,stage-1,volta-a-catalunya,1977-09-08,50,213600,,490,1977,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1977/stage-2,stage-2,volta-a-catalunya,1977-09-09,50,150900,,490,1977,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1977/stage-3a,stage-3a,volta-a-catalunya,1977-09-10,50,114600,,490,1977,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1977/stage-3b,stage-3b,volta-a-catalunya,1977-09-10,50,78800,,490,1977,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1977/stage-4a,stage-4a,volta-a-catalunya,1977-09-11,50,38900,,490,1977,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1977/stage-4b,stage-4b,volta-a-catalunya,1977-09-11,50,92100,,490,1977,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1977/stage-5,stage-5,volta-a-catalunya,1977-09-12,50,165600,,490,1977,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1977/stage-6,stage-6,volta-a-catalunya,1977-09-13,50,181400,,490,1977,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1977/stage-7b,stage-7b,volta-a-catalunya,1977-09-14,50,109800,,490,1977,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1981/prologue,prologue,volta-a-catalunya,1981-09-03,50,3800,,388,1981,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1981/stage-1,stage-1,volta-a-catalunya,1981-09-04,50,190000,,388,1981,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1981/stage-2a,stage-2a,volta-a-catalunya,1981-09-05,50,168000,,388,1981,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1981/stage-2b,stage-2b,volta-a-catalunya,1981-09-05,50,30000,,388,1981,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1981/stage-3,stage-3,volta-a-catalunya,1981-09-06,50,155500,,388,1981,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1981/stage-4,stage-4,volta-a-catalunya,1981-09-07,50,180500,,388,1981,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1981/stage-5,stage-5,volta-a-catalunya,1981-09-08,50,179500,,388,1981,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1981/stage-6,stage-6,volta-a-catalunya,1981-09-09,50,183300,,388,1981,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1981/stage-7a,stage-7a,volta-a-catalunya,1981-09-10,50,36900,,388,1981,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1981/stage-7b,stage-7b,volta-a-catalunya,1981-09-10,50,126000,,388,1981,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1983/stage-7b,stage-7b,volta-a-catalunya,1983-09-14,50,33000,,583,1983,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1984/prologue,prologue,volta-a-catalunya,1984-09-05,50,3800,,319,1984,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1984/stage-1,stage-1,volta-a-catalunya,1984-09-06,50,175000,,319,1984,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1984/stage-2,stage-2,volta-a-catalunya,1984-09-07,50,192000,,319,1984,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1984/stage-3,stage-3,volta-a-catalunya,1984-09-08,50,186000,,319,1984,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1984/stage-4a,stage-4a,volta-a-catalunya,1984-09-09,50,138000,,319,1984,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1984/stage-4b,stage-4b,volta-a-catalunya,1984-09-09,50,92000,,319,1984,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1984/stage-5,stage-5,volta-a-catalunya,1984-09-10,50,142000,,319,1984,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1984/stage-6,stage-6,volta-a-catalunya,1984-09-11,50,179000,,319,1984,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1984/stage-7a,stage-7a,volta-a-catalunya,1984-09-12,50,18000,,319,1984,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1984/stage-7b,stage-7b,volta-a-catalunya,1984-09-12,50,116000,,319,1984,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1986/stage-4,stage-4,volta-a-catalunya,1986-09-13,50,171000,5.0,561,1986,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1988/stage-1,stage-1,volta-a-catalunya,1988-09-02,50,156800,,343,1988,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1989/stage-6a,stage-6a,volta-a-catalunya,1989-09-07,50,122000,,552,1989,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1992/stage-2,stage-2,volta-a-catalunya,1992-09-10,50,202300,,758,1992,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1992/stage-3,stage-3,volta-a-catalunya,1992-09-11,50,193000,3.0,758,1992,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1992/stage-4,stage-4,volta-a-catalunya,1992-09-12,50,21500,,758,1992,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1992/stage-5a,stage-5a,volta-a-catalunya,1992-09-13,50,74000,1.0,758,1992,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1992/stage-5b,stage-5b,volta-a-catalunya,1992-09-13,50,119800,2.0,758,1992,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1992/stage-6,stage-6,volta-a-catalunya,1992-09-14,50,153000,,758,1992,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1992/stage-7,stage-7,volta-a-catalunya,1992-09-15,50,172000,5.0,758,1992,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1993/prologue,prologue,volta-a-catalunya,1993-09-09,50,6800,,884,1993,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1993/stage-1,stage-1,volta-a-catalunya,1993-09-10,50,181000,5.0,884,1993,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1993/stage-2,stage-2,volta-a-catalunya,1993-09-11,50,180000,1.0,884,1993,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1993/stage-3,stage-3,volta-a-catalunya,1993-09-12,50,148000,2.0,884,1993,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1993/stage-4,stage-4,volta-a-catalunya,1993-09-13,50,164200,5.0,884,1993,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1993/stage-5,stage-5,volta-a-catalunya,1993-09-14,50,201000,4.0,884,1993,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1993/stage-6,stage-6,volta-a-catalunya,1993-09-15,50,18900,1.0,884,1993,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1994/stage-1,stage-1,volta-a-catalunya,1994-09-08,50,5900,,379,1994,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1994/stage-2,stage-2,volta-a-catalunya,1994-09-09,50,233900,2.0,379,1994,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1994/stage-3,stage-3,volta-a-catalunya,1994-09-10,50,217500,1.0,379,1994,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1994/stage-4,stage-4,volta-a-catalunya,1994-09-11,50,166700,5.0,379,1994,Fall,1358.2787878787879,28.454545454545453
volta-a-catalunya/1995/prologue,prologue,volta-a-catalunya,1995-06-15,50,3100,,737,1995,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1995/stage-1,stage-1,volta-a-catalunya,1995-06-16,50,191000,5.0,737,1995,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1995/stage-2,stage-2,volta-a-catalunya,1995-06-17,50,172400,2.0,737,1995,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1995/stage-3,stage-3,volta-a-catalunya,1995-06-18,50,169500,3.0,737,1995,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1995/stage-4,stage-4,volta-a-catalunya,1995-06-19,50,226800,4.0,737,1995,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1995/stage-5,stage-5,volta-a-catalunya,1995-06-20,50,163300,3.0,737,1995,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1995/stage-6,stage-6,volta-a-catalunya,1995-06-21,50,17000,,737,1995,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1995/stage-7,stage-7,volta-a-catalunya,1995-06-22,50,198400,4.0,737,1995,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1996/prologue,prologue,volta-a-catalunya,1996-06-13,50,8200,,327,1996,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1996/stage-1,stage-1,volta-a-catalunya,1996-06-14,50,190000,5.0,327,1996,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1996/stage-2,stage-2,volta-a-catalunya,1996-06-15,50,147100,2.0,327,1996,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1996/stage-3,stage-3,volta-a-catalunya,1996-06-16,50,13500,3.0,327,1996,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1996/stage-4,stage-4,volta-a-catalunya,1996-06-17,50,190000,5.0,327,1996,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1996/stage-5,stage-5,volta-a-catalunya,1996-06-18,50,188000,3.0,327,1996,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1996/stage-6,stage-6,volta-a-catalunya,1996-06-19,50,20400,,327,1996,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1996/stage-7,stage-7,volta-a-catalunya,1996-06-20,50,129000,1.0,327,1996,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1997/stage-1a,stage-1a,volta-a-catalunya,1997-06-19,50,72000,,419,1997,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1997/stage-1b,stage-1b,volta-a-catalunya,1997-06-19,50,7800,,419,1997,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1997/stage-4,stage-4,volta-a-catalunya,1997-06-22,50,130000,,419,1997,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1997/stage-5,stage-5,volta-a-catalunya,1997-06-23,50,22100,,419,1997,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1997/stage-6,stage-6,volta-a-catalunya,1997-06-24,50,160700,,419,1997,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1997/stage-7,stage-7,volta-a-catalunya,1997-06-25,50,234000,,419,1997,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1997/stage-8,stage-8,volta-a-catalunya,1997-06-26,50,186600,,419,1997,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1998/stage-1a,stage-1a,volta-a-catalunya,1998-06-18,50,79200,,859,1998,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1998/stage-1b,stage-1b,volta-a-catalunya,1998-06-18,50,7800,,859,1998,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1998/stage-2,stage-2,volta-a-catalunya,1998-06-19,50,172700,,859,1998,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1998/stage-3,stage-3,volta-a-catalunya,1998-06-20,50,151300,,859,1998,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1998/stage-4,stage-4,volta-a-catalunya,1998-06-21,50,197500,,859,1998,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1998/stage-5,stage-5,volta-a-catalunya,1998-06-22,50,18000,,859,1998,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1998/stage-6,stage-6,volta-a-catalunya,1998-06-23,50,180400,,859,1998,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1998/stage-7,stage-7,volta-a-catalunya,1998-06-24,50,231700,5.0,859,1998,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1998/stage-8,stage-8,volta-a-catalunya,1998-06-25,50,189800,,859,1998,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1999/prologue,prologue,volta-a-catalunya,1999-06-17,50,8100,,804,1999,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1999/stage-1,stage-1,volta-a-catalunya,1999-06-18,50,161200,,804,1999,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1999/stage-2,stage-2,volta-a-catalunya,1999-06-19,50,172500,,804,1999,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1999/stage-3,stage-3,volta-a-catalunya,1999-06-20,50,155600,,804,1999,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1999/stage-4,stage-4,volta-a-catalunya,1999-06-21,50,182400,,804,1999,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1999/stage-6,stage-6,volta-a-catalunya,1999-06-23,50,196800,,804,1999,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/1999/stage-7,stage-7,volta-a-catalunya,1999-06-24,50,14200,,804,1999,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2000/stage-2,stage-2,volta-a-catalunya,2000-06-16,50,160000,,697,2000,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2000/stage-3,stage-3,volta-a-catalunya,2000-06-17,50,154000,,697,2000,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2000/stage-4,stage-4,volta-a-catalunya,2000-06-18,50,158000,,697,2000,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2000/stage-5,stage-5,volta-a-catalunya,2000-06-19,50,159000,,697,2000,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2000/stage-6,stage-6,volta-a-catalunya,2000-06-20,50,164000,,697,2000,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2000/stage-7,stage-7,volta-a-catalunya,2000-06-21,50,154000,,697,2000,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2000/stage-8,stage-8,volta-a-catalunya,2000-06-22,50,12800,5.0,697,2000,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2001/stage-2,stage-2,volta-a-catalunya,2001-06-22,50,173500,,617,2001,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2001/stage-3,stage-3,volta-a-catalunya,2001-06-23,50,148600,,617,2001,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2001/stage-4,stage-4,volta-a-catalunya,2001-06-24,50,115800,,617,2001,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2001/stage-5,stage-5,volta-a-catalunya,2001-06-25,50,178200,,617,2001,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2001/stage-6,stage-6,volta-a-catalunya,2001-06-26,50,184200,,617,2001,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2001/stage-7,stage-7,volta-a-catalunya,2001-06-27,50,176100,5.0,617,2001,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2001/stage-8,stage-8,volta-a-catalunya,2001-06-28,50,13100,5.0,617,2001,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2002/stage-2,stage-2,volta-a-catalunya,2002-06-18,50,182900,,431,2002,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2002/stage-3,stage-3,volta-a-catalunya,2002-06-19,50,10800,,431,2002,Summer,1358.2787878787879,28.454545454545453
volta-a-catalunya/2002/stage-4,stage-4,volta-a-catalunya,2002-06-20,50,52000,5.0,431,2002,Summer,1358.2787878787879,28.454545454545453
