_url,stage,race,date,points,length,climb_total,profile,startlist_quality,year
dauphine/2021/stage-8,stage-8,dauphine,2021-06-06,50,147000,4190,4,790,2021
dauphine/2022/stage-1,stage-1,dauphine,2022-06-05,50,191800,2473,4,789,2022
dauphine/2022/stage-2,stage-2,dauphine,2022-06-06,50,169800,2956,2,789,2022
dauphine/2022/stage-3,stage-3,dauphine,2022-06-07,50,169000,2707,5,789,2022
dauphine/2022/stage-4,stage-4,dauphine,2022-06-08,50,31900,96,1,789,2022
dauphine/2022/stage-5,stage-5,dauphine,2022-06-09,50,162300,1991,2,789,2022
dauphine/2022/stage-6,stage-6,dauphine,2022-06-10,50,196500,2958,2,789,2022
dauphine/2022/stage-7,stage-7,dauphine,2022-06-11,50,134800,3828,5,789,2022
dauphine/2022/stage-8,stage-8,dauphine,2022-06-12,50,138800,3782,5,789,2022
dauphine/2023/stage-1,stage-1,dauphine,2023-06-04,50,158000,2753,2,781,2023
dauphine/2023/stage-2,stage-2,dauphine,2023-06-05,50,167300,2865,3,781,2023
dauphine/2023/stage-3,stage-3,dauphine,2023-06-06,50,194100,2089,2,781,2023
dauphine/2023/stage-4,stage-4,dauphine,2023-06-07,50,31100,408,2,781,2023
dauphine/2023/stage-5,stage-5,dauphine,2023-06-08,50,191100,2018,2,781,2023
dauphine/2023/stage-6,stage-6,dauphine,2023-06-09,50,170200,3406,5,781,2023
dauphine/2023/stage-7,stage-7,dauphine,2023-06-10,50,147900,4015,5,781,2023
dauphine/2023/stage-8,stage-8,dauphine,2023-06-11,50,152800,4160,5,781,2023
dwars-door-vlaanderen/1970/result,result,dwars-door-vlaanderen,1970-03-22,75,195000,,,171,1970
dwars-door-vlaanderen/1976/result,result,dwars-door-vlaanderen,1976-03-21,75,206000,,,141,1976
dwars-door-vlaanderen/1978/result,result,dwars-door-vlaanderen,1978-04-02,75,198000,,,115,1978
dwars-door-vlaanderen/1979/result,result,dwars-door-vlaanderen,1979-03-25,75,198000,,,228,1979
dwars-door-vlaanderen/1983/result,result,dwars-door-vlaanderen,1983-03-24,75,222000,,,200,1983
dwars-door-vlaanderen/1986/result,result,dwars-door-vlaanderen,1986-03-20,75,204000,,,226,1986
dwars-door-vlaanderen/1993/result,result,dwars-door-vlaanderen,1993-03-24,75,200000,,,504,1993
dwars-door-vlaanderen/1995/result,result,dwars-door-vlaanderen,1995-03-22,75,210000,,,339,1995
dwars-door-vlaanderen/1996/result,result,dwars-door-vlaanderen,1996-03-25,75,210000,,,318,1996
dwars-door-vlaanderen/1997/result,result,dwars-door-vlaanderen,1997-03-24,75,203000,,,191,1997
dwars-door-vlaanderen/1998/result,result,dwars-door-vlaanderen,1998-03-23,75,203000,,,489,1998
dwars-door-vlaanderen/1999/result,result,dwars-door-vlaanderen,1999-03-22,75,200000,,,340,1999
dwars-door-vlaanderen/2000/result,result,dwars-door-vlaanderen,2000-03-22,75,206000,,2,320,2000
dwars-door-vlaanderen/2001/result,result,dwars-door-vlaanderen,2001-03-28,75,201000,,2,269,2001
dwars-door-vlaanderen/2002/result,result,dwars-door-vlaanderen,2002-03-27,75,201000,,2,416,2002
dwars-door-vlaanderen/2003/result,result,dwars-door-vlaanderen,2003-03-26,75,200000,,2,526,2003
dwars-door-vlaanderen/2004/result,result,dwars-door-vlaanderen,2004-03-24,75,204000,,2,539,2004
dwars-door-vlaanderen/2005/result,result,dwars-door-vlaanderen,2005-03-23,75,202000,,2,335,2005
dwars-door-vlaanderen/2006/result,result,dwars-door-vlaanderen,2006-03-22,75,204000,,2,515,2006
dwars-door-vlaanderen/2008/result,result,dwars-door-vlaanderen,2008-03-26,75,200000,,2,460,2008
dwars-door-vlaanderen/2009/result,result,dwars-door-vlaanderen,2009-03-25,75,200000,,2,557,2009
dwars-door-vlaanderen/2010/result,result,dwars-door-vlaanderen,2010-03-24,75,204000,,2,527,2010
dwars-door-vlaanderen/2011/result,result,dwars-door-vlaanderen,2011-03-23,75,201000,,2,556,2011
dwars-door-vlaanderen/2012/result,result,dwars-door-vlaanderen,2012-03-21,75,199500,,2,504,2012
dwars-door-vlaanderen/2013/result,result,dwars-door-vlaanderen,2013-03-20,125,199700,,2,378,2013
dwars-door-vlaanderen/2014/result,result,dwars-door-vlaanderen,2014-03-26,125,201000,,2,451,2014
dwars-door-vlaanderen/2015/result,result,dwars-door-vlaanderen,2015-03-25,125,200200,,2,479,2015
dwars-door-vlaanderen/2016/result,result,dwars-door-vlaanderen,2016-03-23,125,199700,1318,2,460,2016
dwars-door-vlaanderen/2017/result,result,dwars-door-vlaanderen,2017-03-22,225,203400,1432,2,656,2017
dwars-door-vlaanderen/2018/result,result,dwars-door-vlaanderen,2018-03-28,225,180000,1313,2,853,2018
dwars-door-vlaanderen/2019/result,result,dwars-door-vlaanderen,2019-04-03,225,182600,1213,2,680,2019
dwars-door-vlaanderen/2021/result,result,dwars-door-vlaanderen,2021-03-31,225,184100,1446,2,819,2021
dwars-door-vlaanderen/2022/result,result,dwars-door-vlaanderen,2022-03-30,225,183700,1649,2,648,2022
dwars-door-vlaanderen/2023/result,result,dwars-door-vlaanderen,2023-03-29,225,183700,1459,2,866,2023
e3-harelbeke/1970/result,result,e3-harelbeke,1970-03-21,125,210000,,,439,1970
e3-harelbeke/1971/result,result,e3-harelbeke,1971-03-27,125,235000,,,474,1971
e3-harelbeke/1972/result,result,e3-harelbeke,1972-03-25,125,226000,,,394,1972
e3-harelbeke/1973/result,result,e3-harelbeke,1973-03-24,125,226000,,,480,1973
e3-harelbeke/1974/result,result,e3-harelbeke,1974-03-23,125,226000,,,433,1974
e3-harelbeke/1975/result,result,e3-harelbeke,1975-03-22,125,226000,,,261,1975
e3-harelbeke/1976/result,result,e3-harelbeke,1976-03-20,125,228000,,,302,1976
e3-harelbeke/1977/result,result,e3-harelbeke,1977-03-26,125,233000,,,492,1977
e3-harelbeke/1978/result,result,e3-harelbeke,1978-04-01,125,230000,,,446,1978
e3-harelbeke/1979/result,result,e3-harelbeke,1979-03-24,125,226000,,,434,1979
e3-harelbeke/1980/result,result,e3-harelbeke,1980-03-22,125,226000,,,358,1980
e3-harelbeke/1981/result,result,e3-harelbeke,1981-03-28,125,226000,,,258,1981
e3-harelbeke/1982/result,result,e3-harelbeke,1982-03-27,125,223000,,,328,1982
e3-harelbeke/1983/result,result,e3-harelbeke,1983-03-26,125,236000,,,194,1983
e3-harelbeke/1984/result,result,e3-harelbeke,1984-03-24,125,225000,,,216,1984
e3-harelbeke/1985/result,result,e3-harelbeke,1985-03-30,125,215000,,,282,1985
e3-harelbeke/1986/result,result,e3-harelbeke,1986-03-22,125,225000,,,136,1986
e3-harelbeke/1987/result,result,e3-harelbeke,1987-03-28,125,225000,,,232,1987
e3-harelbeke/1988/result,result,e3-harelbeke,1988-03-26,125,231000,,,262,1988
e3-harelbeke/1989/result,result,e3-harelbeke,1989-03-25,125,211000,,,330,1989
e3-harelbeke/1990/result,result,e3-harelbeke,1990-03-24,125,201000,,,445,1990
e3-harelbeke/1991/result,result,e3-harelbeke,1991-03-30,125,203000,,,352,1991
e3-harelbeke/1992/result,result,e3-harelbeke,1992-03-28,125,205000,,,376,1992
e3-harelbeke/1993/result,result,e3-harelbeke,1993-03-27,125,208000,,,718,1993
e3-harelbeke/1994/result,result,e3-harelbeke,1994-03-26,125,206000,,,505,1994
e3-harelbeke/1995/result,result,e3-harelbeke,1995-03-25,125,206000,,,341,1995
e3-harelbeke/1996/result,result,e3-harelbeke,1996-03-30,125,206000,,,480,1996
e3-harelbeke/1997/result,result,e3-harelbeke,1997-03-29,125,206000,,,518,1997
e3-harelbeke/1998/result,result,e3-harelbeke,1998-03-28,125,201000,,,653,1998
e3-harelbeke/1999/result,result,e3-harelbeke,1999-03-27,125,206000,,,900,1999
e3-harelbeke/2000/result,result,e3-harelbeke,2000-03-25,125,209000,,2,824,2000
e3-harelbeke/2001/result,result,e3-harelbeke,2001-03-31,125,209000,,2,369,2001
e3-harelbeke/2002/result,result,e3-harelbeke,2002-03-30,125,209000,,2,400,2002
e3-harelbeke/2003/result,result,e3-harelbeke,2003-03-29,125,209000,,2,684,2003
e3-harelbeke/2004/result,result,e3-harelbeke,2004-03-27,125,195000,,2,563,2004
e3-harelbeke/2005/result,result,e3-harelbeke,2005-03-26,125,200000,,2,560,2005
e3-harelbeke/2006/result,result,e3-harelbeke,2006-03-25,125,198000,,2,578,2006
e3-harelbeke/2007/result,result,e3-harelbeke,2007-03-31,125,203000,,2,821,2007
e3-harelbeke/2008/result,result,e3-harelbeke,2008-03-29,125,203000,,2,708,2008
e3-harelbeke/2009/result,result,e3-harelbeke,2009-03-28,125,203000,,2,556,2009
e3-harelbeke/2010/result,result,e3-harelbeke,2010-03-27,125,203000,,2,699,2010
e3-harelbeke/2011/result,result,e3-harelbeke,2011-03-26,125,200000,,2,431,2011
e3-harelbeke/2012/result,result,e3-harelbeke,2012-03-23,225,203000,1876,2,845,2012
e3-harelbeke/2013/result,result,e3-harelbeke,2013-03-22,225,211000,1899,2,775,2013
e3-harelbeke/2014/result,result,e3-harelbeke,2014-03-28,225,211000,1886,2,734,2014
e3-harelbeke/2015/result,result,e3-harelbeke,2015-03-27,225,215300,1866,2,717,2015
e3-harelbeke/2016/result,result,e3-harelbeke,2016-03-25,225,206000,1779,2,697,2016
e3-harelbeke/2017/result,result,e3-harelbeke,2017-03-24,225,206100,1863,2,727,2017
e3-harelbeke/2018/result,result,e3-harelbeke,2018-03-23,225,206500,1859,2,850,2018
e3-harelbeke/2019/result,result,e3-harelbeke,2019-03-29,225,204000,2619,2,795,2019
e3-harelbeke/2021/result,result,e3-harelbeke,2021-03-26,225,203900,2000,2,714,2021
e3-harelbeke/2022/result,result,e3-harelbeke,2022-03-25,225,203900,2010,2,640,2022
e3-harelbeke/2023/result,result,e3-harelbeke,2023-03-24,225,204100,2017,2,860,2023
giro-d-italia/1990/stage-1,stage-1,giro-d-italia,1990-05-18,80,13000,,,1061,1990
giro-d-italia/1990/stage-10,stage-10,giro-d-italia,1990-05-27,80,68000,,,1061,1990
giro-d-italia/1990/stage-11,stage-11,giro-d-italia,1990-05-28,80,241000,,,1061,1990
giro-d-italia/1990/stage-12,stage-12,giro-d-italia,1990-05-29,80,193000,,,1061,1990
giro-d-italia/1990/stage-13,stage-13,giro-d-italia,1990-05-30,80,224000,,,1061,1990
giro-d-italia/1990/stage-14,stage-14,giro-d-italia,1990-05-31,80,164000,,,1061,1990
giro-d-italia/1990/stage-15,stage-15,giro-d-italia,1990-06-01,80,226000,,,1061,1990
giro-d-italia/1990/stage-16,stage-16,giro-d-italia,1990-06-02,80,171000,,,1061,1990
giro-d-italia/1990/stage-17,stage-17,giro-d-italia,1990-06-03,80,223000,,,1061,1990
giro-d-italia/1990/stage-18,stage-18,giro-d-italia,1990-06-04,80,180000,,,1061,1990
giro-d-italia/1990/stage-19,stage-19,giro-d-italia,1990-06-05,80,39000,,,1061,1990
giro-d-italia/1990/stage-2,stage-2,giro-d-italia,1990-05-19,80,239000,,,1061,1990
giro-d-italia/1990/stage-20,stage-20,giro-d-italia,1990-06-06,80,90000,,,1061,1990
giro-d-italia/1990/stage-3,stage-3,giro-d-italia,1990-05-20,80,190000,,,1061,1990
giro-d-italia/1990/stage-4a,stage-4a,giro-d-italia,1990-05-21,80,31000,,,1061,1990
giro-d-italia/1990/stage-4b,stage-4b,giro-d-italia,1990-05-21,80,164000,,,1061,1990
giro-d-italia/1990/stage-5,stage-5,giro-d-italia,1990-05-22,80,247000,,,1061,1990
giro-d-italia/1990/stage-6,stage-6,giro-d-italia,1990-05-23,80,200000,,,1061,1990
giro-d-italia/1990/stage-7,stage-7,giro-d-italia,1990-05-24,80,197000,,,1061,1990
giro-d-italia/1990/stage-8,stage-8,giro-d-italia,1990-05-25,80,188000,,,1061,1990
giro-d-italia/1990/stage-9,stage-9,giro-d-italia,1990-05-26,80,176000,,,1061,1990
giro-d-italia/1991/stage-1,stage-1,giro-d-italia,1991-05-26,80,193000,,,908,1991
giro-d-italia/1991/stage-10,stage-10,giro-d-italia,1991-06-05,80,43000,,,908,1991
giro-d-italia/1991/stage-11,stage-11,giro-d-italia,1991-06-06,80,223000,,,908,1991
giro-d-italia/1991/stage-12,stage-12,giro-d-italia,1991-06-07,80,182000,,,908,1991
giro-d-italia/1991/stage-13,stage-13,giro-d-italia,1991-06-08,80,192000,,,908,1991
giro-d-italia/1991/stage-14,stage-14,giro-d-italia,1991-06-09,80,231000,,,908,1991
giro-d-italia/1991/stage-15,stage-15,giro-d-italia,1991-06-10,80,132000,,,908,1991
giro-d-italia/1991/stage-16,stage-16,giro-d-italia,1991-06-11,80,220000,,,908,1991
giro-d-italia/1991/stage-17,stage-17,giro-d-italia,1991-06-12,80,169000,,,908,1991
giro-d-italia/1991/stage-18,stage-18,giro-d-italia,1991-06-13,80,163000,,,908,1991
giro-d-italia/1991/stage-19,stage-19,giro-d-italia,1991-06-14,80,185000,,,908,1991
giro-d-italia/1991/stage-20,stage-20,giro-d-italia,1991-06-15,80,68000,,,908,1991
giro-d-italia/1991/stage-21,stage-21,giro-d-italia,1991-06-16,80,153000,,,908,1991
giro-d-italia/1991/stage-2a,stage-2a,giro-d-italia,1991-05-27,80,127000,,,908,1991
giro-d-italia/1991/stage-2b,stage-2b,giro-d-italia,1991-05-27,80,7000,,,908,1991
giro-d-italia/1991/stage-3,stage-3,giro-d-italia,1991-05-28,80,231000,,,908,1991
giro-d-italia/1991/stage-4,stage-4,giro-d-italia,1991-05-30,80,170000,,,908,1991
giro-d-italia/1991/stage-5,stage-5,giro-d-italia,1991-05-31,80,246000,,,908,1991
giro-d-italia/1991/stage-6,stage-6,giro-d-italia,1991-06-01,80,205000,,,908,1991
giro-d-italia/1991/stage-7,stage-7,giro-d-italia,1991-06-02,80,179000,,,908,1991
giro-d-italia/1991/stage-8,stage-8,giro-d-italia,1991-06-03,80,163000,,,908,1991
giro-d-italia/1991/stage-9,stage-9,giro-d-italia,1991-06-04,80,229000,,,908,1991
giro-d-italia/1992/prologue,prologue,giro-d-italia,1992-05-24,80,8000,70,1,953,1992
giro-d-italia/1992/stage-1,stage-1,giro-d-italia,1992-05-25,80,194000,,,953,1992
giro-d-italia/1992/stage-10,stage-10,giro-d-italia,1992-06-03,80,233000,,,953,1992
giro-d-italia/1992/stage-11,stage-11,giro-d-italia,1992-06-04,80,214000,,,953,1992
giro-d-italia/1992/stage-12,stage-12,giro-d-italia,1992-06-05,80,204000,,,953,1992
giro-d-italia/1992/stage-13,stage-13,giro-d-italia,1992-06-06,80,205000,,,953,1992
giro-d-italia/1992/stage-14,stage-14,giro-d-italia,1992-06-07,80,171000,,,953,1992
giro-d-italia/1992/stage-15,stage-15,giro-d-italia,1992-06-08,80,166000,,,953,1992
giro-d-italia/1992/stage-16,stage-16,giro-d-italia,1992-06-09,80,203000,,,953,1992
giro-d-italia/1992/stage-17,stage-17,giro-d-italia,1992-06-10,80,200000,,,953,1992
giro-d-italia/1992/stage-18,stage-18,giro-d-italia,1992-06-11,80,260000,,,953,1992
giro-d-italia/1992/stage-19,stage-19,giro-d-italia,1992-06-12,80,201000,,,953,1992
giro-d-italia/1992/stage-2,stage-2,giro-d-italia,1992-05-26,80,174000,,,953,1992
giro-d-italia/1992/stage-20,stage-20,giro-d-italia,1992-06-13,80,92000,,,953,1992
giro-d-italia/1992/stage-21,stage-21,giro-d-italia,1992-06-14,80,66000,,,953,1992
giro-d-italia/1992/stage-3,stage-3,giro-d-italia,1992-05-27,80,38000,,,953,1992
giro-d-italia/1992/stage-4,stage-4,giro-d-italia,1992-05-28,80,198000,,,953,1992
giro-d-italia/1992/stage-5,stage-5,giro-d-italia,1992-05-29,80,223000,,,953,1992
giro-d-italia/1992/stage-6,stage-6,giro-d-italia,1992-05-30,80,232000,,,953,1992
giro-d-italia/1992/stage-7,stage-7,giro-d-italia,1992-05-31,80,184000,,,953,1992
giro-d-italia/1992/stage-8,stage-8,giro-d-italia,1992-06-01,80,165000,,,953,1992
giro-d-italia/1992/stage-9,stage-9,giro-d-italia,1992-06-02,80,204000,,,953,1992
giro-d-italia/1993/stage-10,stage-10,giro-d-italia,1993-06-02,80,28000,,,1089,1993
giro-d-italia/1993/stage-11,stage-11,giro-d-italia,1993-06-03,80,184000,,,1089,1993
giro-d-italia/1993/stage-12,stage-12,giro-d-italia,1993-06-04,80,236000,,,1089,1993
giro-d-italia/1993/stage-13,stage-13,giro-d-italia,1993-06-05,80,217000,,,1089,1993
giro-d-italia/1993/stage-14,stage-14,giro-d-italia,1993-06-06,80,245000,,4,1089,1993
giro-d-italia/1993/stage-15,stage-15,giro-d-italia,1993-06-07,80,263000,,,1089,1993
giro-d-italia/1993/stage-16,stage-16,giro-d-italia,1993-06-08,80,181000,,,1089,1993
giro-d-italia/1993/stage-17,stage-17,giro-d-italia,1993-06-09,80,223000,,,1089,1993
giro-d-italia/1993/stage-18,stage-18,giro-d-italia,1993-06-10,80,150000,,,1089,1993
giro-d-italia/1993/stage-19,stage-19,giro-d-italia,1993-06-11,80,55000,,,1089,1993
giro-d-italia/1993/stage-1a,stage-1a,giro-d-italia,1993-05-23,80,85000,1410,5,1089,1993
giro-d-italia/1993/stage-1b,stage-1b,giro-d-italia,1993-05-23,80,9000,,,1089,1993
giro-d-italia/1993/stage-2,stage-2,giro-d-italia,1993-05-24,80,224000,,,1089,1993
giro-d-italia/1993/stage-20,stage-20,giro-d-italia,1993-06-12,80,162000,,,1089,1993
giro-d-italia/1993/stage-21,stage-21,giro-d-italia,1993-06-13,80,166000,,,1089,1993
giro-d-italia/1993/stage-3,stage-3,giro-d-italia,1993-05-25,80,153000,,,1089,1993
giro-d-italia/1993/stage-4,stage-4,giro-d-italia,1993-05-26,80,179000,,,1089,1993
giro-d-italia/1993/stage-5,stage-5,giro-d-italia,1993-05-27,80,212000,,,1089,1993
giro-d-italia/1993/stage-6,stage-6,giro-d-italia,1993-05-28,80,130000,,,1089,1993
giro-d-italia/1993/stage-7,stage-7,giro-d-italia,1993-05-29,80,242000,,,1089,1993
giro-d-italia/1993/stage-8,stage-8,giro-d-italia,1993-05-30,80,140000,,,1089,1993
giro-d-italia/1993/stage-9,stage-9,giro-d-italia,1993-06-01,80,219000,,,1089,1993
giro-d-italia/1994/stage-10,stage-10,giro-d-italia,1994-05-31,80,115000,,,1292,1994
giro-d-italia/1994/stage-11,stage-11,giro-d-italia,1994-06-01,80,165000,,,1292,1994
giro-d-italia/1994/stage-12,stage-12,giro-d-italia,1994-06-02,80,204000,,,1292,1994
giro-d-italia/1994/stage-13,stage-13,giro-d-italia,1994-06-03,80,234000,,,1292,1994
giro-d-italia/1994/stage-14,stage-14,giro-d-italia,1994-06-04,80,235000,,,1292,1994
giro-d-italia/1994/stage-15,stage-15,giro-d-italia,1994-06-05,80,195000,,4,1292,1994
giro-d-italia/1994/stage-16,stage-16,giro-d-italia,1994-06-06,80,220000,,,1292,1994
giro-d-italia/1994/stage-17,stage-17,giro-d-italia,1994-06-07,80,200000,,,1292,1994
giro-d-italia/1994/stage-18,stage-18,giro-d-italia,1994-06-08,80,35000,,,1292,1994
giro-d-italia/1994/stage-19,stage-19,giro-d-italia,1994-06-09,80,212000,,,1292,1994
giro-d-italia/1994/stage-1a,stage-1a,giro-d-italia,1994-05-22,80,86000,212,2,1292,1994
giro-d-italia/1994/stage-1b,stage-1b,giro-d-italia,1994-05-22,80,7000,,,1292,1994
giro-d-italia/1994/stage-2,stage-2,giro-d-italia,1994-05-23,80,232000,,,1292,1994
giro-d-italia/1994/stage-20,stage-20,giro-d-italia,1994-06-10,80,201000,,,1292,1994
giro-d-italia/1994/stage-21,stage-21,giro-d-italia,1994-06-11,80,121000,,,1292,1994
giro-d-italia/1994/stage-22,stage-22,giro-d-italia,1994-06-12,80,198000,,,1292,1994
giro-d-italia/1994/stage-3,stage-3,giro-d-italia,1994-05-24,80,185000,,,1292,1994
giro-d-italia/1994/stage-4,stage-4,giro-d-italia,1994-05-25,80,204000,,,1292,1994
giro-d-italia/1994/stage-5,stage-5,giro-d-italia,1994-05-26,80,158000,,,1292,1994
giro-d-italia/1994/stage-6,stage-6,giro-d-italia,1994-05-27,80,215000,,,1292,1994
giro-d-italia/1994/stage-7,stage-7,giro-d-italia,1994-05-28,80,119000,,,1292,1994
giro-d-italia/1994/stage-8,stage-8,giro-d-italia,1994-05-29,80,44000,,,1292,1994
giro-d-italia/1994/stage-9,stage-9,giro-d-italia,1994-05-30,80,153000,,,1292,1994
giro-d-italia/1995/stage-1,stage-1,giro-d-italia,1995-05-13,80,205000,2625,2,1365,1995
giro-d-italia/1995/stage-10,stage-10,giro-d-italia,1995-05-22,80,42000,,,1365,1995
giro-d-italia/1995/stage-11,stage-11,giro-d-italia,1995-05-24,80,175000,,,1365,1995
giro-d-italia/1995/stage-12,stage-12,giro-d-italia,1995-05-25,80,196000,,,1365,1995
giro-d-italia/1995/stage-13,stage-13,giro-d-italia,1995-05-26,80,218000,,,1365,1995
giro-d-italia/1995/stage-14,stage-14,giro-d-italia,1995-05-27,80,233000,,,1365,1995
giro-d-italia/1995/stage-15,stage-15,giro-d-italia,1995-05-28,80,185000,,,1365,1995
giro-d-italia/1995/stage-16,stage-16,giro-d-italia,1995-05-29,80,234000,,,1365,1995
giro-d-italia/1995/stage-17,stage-17,giro-d-italia,1995-05-30,80,43000,1230,1,1365,1995
giro-d-italia/1995/stage-18,stage-18,giro-d-italia,1995-05-31,80,221000,,,1365,1995
giro-d-italia/1995/stage-19,stage-19,giro-d-italia,1995-06-01,80,130000,,,1365,1995
giro-d-italia/1995/stage-2,stage-2,giro-d-italia,1995-05-14,80,19000,258,1,1365,1995
giro-d-italia/1995/stage-20,stage-20,giro-d-italia,1995-06-02,80,208000,,,1365,1995
giro-d-italia/1995/stage-21,stage-21,giro-d-italia,1995-06-03,80,190000,,,1365,1995
giro-d-italia/1995/stage-22,stage-22,giro-d-italia,1995-06-04,80,148000,,,1365,1995
giro-d-italia/1995/stage-3,stage-3,giro-d-italia,1995-05-15,80,161000,,,1365,1995
giro-d-italia/1995/stage-4,stage-4,giro-d-italia,1995-05-16,80,192000,,,1365,1995
giro-d-italia/1995/stage-5,stage-5,giro-d-italia,1995-05-17,80,182000,,,1365,1995
giro-d-italia/1995/stage-6,stage-6,giro-d-italia,1995-05-18,80,165000,,,1365,1995
giro-d-italia/1995/stage-7,stage-7,giro-d-italia,1995-05-19,80,216000,,,1365,1995
giro-d-italia/1995/stage-8,stage-8,giro-d-italia,1995-05-20,80,209000,,,1365,1995
giro-d-italia/1995/stage-9,stage-9,giro-d-italia,1995-05-21,80,165000,,,1365,1995
giro-d-italia/1996/stage-1,stage-1,giro-d-italia,1996-05-18,80,170000,1355,1,1034,1996
giro-d-italia/1996/stage-10,stage-10,giro-d-italia,1996-05-28,80,164000,,,1034,1996
giro-d-italia/1996/stage-11,stage-11,giro-d-italia,1996-05-29,80,130000,,,1034,1996
giro-d-italia/1996/stage-12,stage-12,giro-d-italia,1996-05-30,80,195000,,,1034,1996
giro-d-italia/1996/stage-13,stage-13,giro-d-italia,1996-05-31,80,115000,,,1034,1996
giro-d-italia/1996/stage-14,stage-14,giro-d-italia,1996-06-01,80,202000,,,1034,1996
giro-d-italia/1996/stage-15,stage-15,giro-d-italia,1996-06-02,80,235000,,,1034,1996
giro-d-italia/1996/stage-16,stage-16,giro-d-italia,1996-06-03,80,180000,,,1034,1996
giro-d-italia/1996/stage-17,stage-17,giro-d-italia,1996-06-04,80,236000,,,1034,1996
giro-d-italia/1996/stage-18,stage-18,giro-d-italia,1996-06-05,80,216000,,,1034,1996
giro-d-italia/1996/stage-19,stage-19,giro-d-italia,1996-06-06,80,62000,,,1034,1996
giro-d-italia/1996/stage-2,stage-2,giro-d-italia,1996-05-19,80,235000,,,1034,1996
giro-d-italia/1996/stage-20,stage-20,giro-d-italia,1996-06-07,80,220000,,,1034,1996
giro-d-italia/1996/stage-21,stage-21,giro-d-italia,1996-06-08,80,250000,,,1034,1996
giro-d-italia/1996/stage-22,stage-22,giro-d-italia,1996-06-09,80,176000,,,1034,1996
giro-d-italia/1996/stage-3,stage-3,giro-d-italia,1996-05-20,80,199000,,,1034,1996
