_url,stage,race,date,points,length,climb_total,profile,startlist_quality,year,season,avg_delta_by_url,avg_age_by_url,min_age_by_url
tour-de-france/1997/stage-2,stage-2,tour-de-france,1997-07-07,100,262000,2808,1,1994,1997,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1997/stage-20,stage-20,tour-de-france,1997-07-26,100,63000,541,1,1994,1997,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1997/stage-21,stage-21,tour-de-france,1997-07-27,100,149500,1630,1,1994,1997,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1997/stage-4,stage-4,tour-de-france,1997-07-09,100,223000,1809,1,1994,1997,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1997/stage-5,stage-5,tour-de-france,1997-07-10,100,261300,2212,1,1994,1997,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1997/stage-6,stage-6,tour-de-france,1997-07-11,100,217500,1443,1,1994,1997,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1997/stage-7,stage-7,tour-de-france,1997-07-12,100,194000,1616,1,1994,1997,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1997/stage-8,stage-8,tour-de-france,1997-07-13,100,161500,1346,1,1994,1997,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1999/prologue,prologue,tour-de-france,1999-07-03,70,6800,110,1,1255,1999,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1999/stage-1,stage-1,tour-de-france,1999-07-04,100,208000,1829,1,1255,1999,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1999/stage-14,stage-14,tour-de-france,1999-07-18,100,189000,2514,1,1255,1999,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1999/stage-17,stage-17,tour-de-france,1999-07-22,100,199000,1444,1,1255,1999,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1999/stage-18,stage-18,tour-de-france,1999-07-23,100,182000,1691,1,1255,1999,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1999/stage-19,stage-19,tour-de-france,1999-07-24,70,57000,543,1,1255,1999,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1999/stage-2,stage-2,tour-de-france,1999-07-05,100,176000,936,1,1255,1999,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1999/stage-20,stage-20,tour-de-france,1999-07-25,100,160000,1696,1,1255,1999,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1999/stage-3,stage-3,tour-de-france,1999-07-06,100,194500,1506,1,1255,1999,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1999/stage-4,stage-4,tour-de-france,1999-07-07,100,194500,1158,1,1255,1999,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1999/stage-5,stage-5,tour-de-france,1999-07-08,100,233500,1924,1,1255,1999,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1999/stage-6,stage-6,tour-de-france,1999-07-09,100,171500,1542,1,1255,1999,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1999/stage-7,stage-7,tour-de-france,1999-07-10,100,227000,2347,1,1255,1999,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/1999/stage-8,stage-8,tour-de-france,1999-07-11,70,56500,708,1,1255,1999,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2000/stage-1,stage-1,tour-de-france,2000-07-01,100,16500,205,1,1437,2000,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2000/stage-11,stage-11,tour-de-france,2000-07-11,100,218500,2632,1,1437,2000,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2000/stage-13,stage-13,tour-de-france,2000-07-14,100,185500,2270,1,1437,2000,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2000/stage-18,stage-18,tour-de-france,2000-07-20,100,246500,2137,1,1437,2000,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2000/stage-19,stage-19,tour-de-france,2000-07-21,70,58500,235,1,1437,2000,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2000/stage-2,stage-2,tour-de-france,2000-07-02,100,194000,1383,1,1437,2000,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2000/stage-20,stage-20,tour-de-france,2000-07-22,100,254500,2404,1,1437,2000,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2000/stage-21,stage-21,tour-de-france,2000-07-23,100,138000,402,1,1437,2000,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2000/stage-3,stage-3,tour-de-france,2000-07-03,100,161500,1331,1,1437,2000,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2000/stage-5,stage-5,tour-de-france,2000-07-05,100,202000,2014,1,1437,2000,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2000/stage-6,stage-6,tour-de-france,2000-07-06,100,198500,1522,1,1437,2000,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2000/stage-7,stage-7,tour-de-france,2000-07-07,100,205500,1997,1,1437,2000,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2000/stage-8,stage-8,tour-de-france,2000-07-08,100,203500,2570,1,1437,2000,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2000/stage-9,stage-9,tour-de-france,2000-07-09,100,181000,1762,1,1437,2000,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2001/prologue,prologue,tour-de-france,2001-07-07,100,8200,66,1,1496,2001,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2001/stage-1,stage-1,tour-de-france,2001-07-08,100,194500,1885,1,1496,2001,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2001/stage-15,stage-15,tour-de-france,2001-07-24,100,232500,3300,1,1496,2001,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2001/stage-19,stage-19,tour-de-france,2001-07-28,100,149500,1022,1,1496,2001,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2001/stage-2,stage-2,tour-de-france,2001-07-09,100,220500,1044,1,1496,2001,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2001/stage-20,stage-20,tour-de-france,2001-07-29,100,160500,1873,1,1496,2001,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2002/prologue,prologue,tour-de-france,2002-07-06,70,7000,207,1,1489,2002,Summer,869.4640522875817,27.830065359477125,23
tour-de-france/2002/stage-10,stage-10,tour-de-france,2002-07-17,100,147000,1183,1,1489,2002,Summer,58.7,27.6,22
tour-de-france/2002/stage-19,stage-19,tour-de-france,2002-07-27,70,50000,857,1,1489,2002,Summer,58.7,27.6,22
tour-de-france/2002/stage-2,stage-2,tour-de-france,2002-07-08,100,181000,2860,1,1489,2002,Summer,0.0,26.5,21
tour-de-france/2002/stage-20,stage-20,tour-de-france,2002-07-28,100,140000,1423,1,1489,2002,Summer,0.0,26.5,21
tour-de-france/2002/stage-3,stage-3,tour-de-france,2002-07-09,100,174500,1351,1,1489,2002,Summer,0.0,26.5,21
tour-de-france/2002/stage-5,stage-5,tour-de-france,2002-07-11,100,195000,1503,1,1489,2002,Summer,0.0,26.5,21
tour-de-france/2002/stage-6,stage-6,tour-de-france,2002-07-12,100,199500,2081,1,1489,2002,Summer,0.0,26.5,21
tour-de-france/2002/stage-8,stage-8,tour-de-france,2002-07-14,100,217500,2436,1,1489,2002,Summer,0.0,26.5,21
tour-de-france/2002/stage-9,stage-9,tour-de-france,2002-07-15,100,52000,616,1,1489,2002,Summer,0.0,26.5,21
tour-de-france/2003/prologue,prologue,tour-de-france,2003-07-05,100,6500,184,1,1688,2003,Summer,0.0,26.5,21
tour-de-france/2003/stage-17,stage-17,tour-de-france,2003-07-24,100,181000,808,1,1688,2003,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2003/stage-18,stage-18,tour-de-france,2003-07-25,100,202500,1678,1,1688,2003,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2003/stage-19,stage-19,tour-de-france,2003-07-26,100,49000,395,1,1688,2003,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2003/stage-20,stage-20,tour-de-france,2003-07-27,100,152000,757,1,1688,2003,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2003/stage-3,stage-3,tour-de-france,2003-07-08,100,167500,1605,1,1688,2003,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2003/stage-5,stage-5,tour-de-france,2003-07-10,100,196500,2316,1,1688,2003,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2004/prologue,prologue,tour-de-france,2004-07-03,100,6100,177,1,1555,2004,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2004/stage-14,stage-14,tour-de-france,2004-07-18,100,192500,1808,1,1555,2004,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2004/stage-2,stage-2,tour-de-france,2004-07-05,100,197000,1852,1,1555,2004,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2004/stage-20,stage-20,tour-de-france,2004-07-25,100,163000,1453,1,1555,2004,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2004/stage-3,stage-3,tour-de-france,2004-07-06,100,210000,1615,1,1555,2004,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2004/stage-5,stage-5,tour-de-france,2004-07-08,100,200500,2026,1,1555,2004,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2004/stage-6,stage-6,tour-de-france,2004-07-09,100,196000,1398,1,1555,2004,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2004/stage-7,stage-7,tour-de-france,2004-07-10,100,204500,2306,1,1555,2004,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2004/stage-9,stage-9,tour-de-france,2004-07-13,100,160500,2000,1,1555,2004,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2005/stage-1,stage-1,tour-de-france,2005-07-02,50,19000,27,1,1535,2005,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2005/stage-13,stage-13,tour-de-france,2005-07-15,100,174000,1117,1,1535,2005,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2005/stage-2,stage-2,tour-de-france,2005-07-03,100,182000,432,1,1535,2005,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2005/stage-21,stage-21,tour-de-france,2005-07-24,100,144000,851,1,1535,2005,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2005/stage-3,stage-3,tour-de-france,2005-07-04,100,212000,1465,1,1535,2005,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2005/stage-5,stage-5,tour-de-france,2005-07-06,100,183000,1018,1,1535,2005,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2007/prologue,prologue,tour-de-france,2007-07-07,100,7900,33,1,1612,2007,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2007/stage-1,stage-1,tour-de-france,2007-07-08,100,203000,1709,1,1612,2007,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2007/stage-11,stage-11,tour-de-france,2007-07-19,100,182500,854,1,1612,2007,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2007/stage-19,stage-19,tour-de-france,2007-07-28,100,55500,480,1,1612,2007,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2007/stage-2,stage-2,tour-de-france,2007-07-09,100,168500,337,1,1612,2007,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2007/stage-20,stage-20,tour-de-france,2007-07-29,100,146000,796,1,1612,2007,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2007/stage-3,stage-3,tour-de-france,2007-07-10,100,236500,1397,1,1612,2007,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2007/stage-4,stage-4,tour-de-france,2007-07-11,100,193000,1652,1,1612,2007,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2007/stage-6,stage-6,tour-de-france,2007-07-13,100,199500,1484,1,1612,2007,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2008/stage-12,stage-12,tour-de-france,2008-07-17,100,168500,1197,1,1520,2008,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2008/stage-13,stage-13,tour-de-france,2008-07-18,100,182000,1405,1,1520,2008,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2008/stage-19,stage-19,tour-de-france,2008-07-25,100,165500,1814,1,1520,2008,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2008/stage-20,stage-20,tour-de-france,2008-07-26,100,53000,408,1,1520,2008,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2008/stage-21,stage-21,tour-de-france,2008-07-27,100,143000,807,1,1520,2008,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2008/stage-3,stage-3,tour-de-france,2008-07-07,100,208000,1507,1,1520,2008,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2008/stage-4,stage-4,tour-de-france,2008-07-08,100,29500,338,1,1520,2008,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2008/stage-5,stage-5,tour-de-france,2008-07-09,100,232000,1299,1,1520,2008,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2009/stage-1,stage-1,tour-de-france,2009-07-04,100,15500,316,1,1557,2009,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2009/stage-11,stage-11,tour-de-france,2009-07-15,100,192000,1535,1,1557,2009,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2009/stage-21,stage-21,tour-de-france,2009-07-26,100,164000,521,1,1557,2009,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2009/stage-3,stage-3,tour-de-france,2009-07-06,100,196500,987,1,1557,2009,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2009/stage-5,stage-5,tour-de-france,2009-07-08,100,196500,1014,1,1557,2009,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2010/prologue,prologue,tour-de-france,2010-07-03,100,8900,43,1,1685,2010,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2010/stage-1,stage-1,tour-de-france,2010-07-04,100,223500,420,1,1685,2010,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2010/stage-18,stage-18,tour-de-france,2010-07-23,100,198000,1056,1,1685,2010,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2010/stage-19,stage-19,tour-de-france,2010-07-24,100,52000,167,1,1685,2010,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2010/stage-20,stage-20,tour-de-france,2010-07-25,100,102500,481,1,1685,2010,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2010/stage-3,stage-3,tour-de-france,2010-07-06,100,213000,1168,1,1685,2010,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2010/stage-4,stage-4,tour-de-france,2010-07-07,100,153500,1107,1,1685,2010,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2010/stage-5,stage-5,tour-de-france,2010-07-08,100,187500,1374,1,1685,2010,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2010/stage-6,stage-6,tour-de-france,2010-07-09,100,227500,2345,1,1685,2010,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2011/stage-15,stage-15,tour-de-france,2011-07-17,100,192500,1464,1,1713,2011,Summer,511.6513157894737,28.25657894736842,20
tour-de-france/2011/stage-21,stage-21,tour-de-france,2011-07-24,100,95000,436,1,1713,2011,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2011/stage-3,stage-3,tour-de-france,2011-07-04,100,198000,1066,1,1713,2011,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2011/stage-5,stage-5,tour-de-france,2011-07-06,100,164500,1652,1,1713,2011,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2011/stage-7,stage-7,tour-de-france,2011-07-08,100,215000,1304,1,1713,2011,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2012/prologue,prologue,tour-de-france,2012-06-30,100,6400,79,1,1703,2012,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2012/stage-13,stage-13,tour-de-france,2012-07-14,100,217000,1795,1,1703,2012,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2012/stage-15,stage-15,tour-de-france,2012-07-16,100,158500,2173,1,1703,2012,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2012/stage-18,stage-18,tour-de-france,2012-07-20,100,222500,2146,1,1703,2012,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2012/stage-19,stage-19,tour-de-france,2012-07-21,100,53500,249,1,1703,2012,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2012/stage-2,stage-2,tour-de-france,2012-07-02,100,207500,1509,1,1703,2012,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2012/stage-20,stage-20,tour-de-france,2012-07-22,100,120000,699,1,1703,2012,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2012/stage-4,stage-4,tour-de-france,2012-07-04,100,214500,1698,1,1703,2012,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2012/stage-5,stage-5,tour-de-france,2012-07-05,100,196500,1250,1,1703,2012,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2012/stage-6,stage-6,tour-de-france,2012-07-06,100,205000,1535,1,1703,2012,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2012/stage-9,stage-9,tour-de-france,2012-07-09,100,41500,499,1,1703,2012,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2013/stage-1,stage-1,tour-de-france,2013-06-29,100,213000,1529,1,1690,2013,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2013/stage-10,stage-10,tour-de-france,2013-07-09,100,197000,1762,1,1690,2013,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2013/stage-11,stage-11,tour-de-france,2013-07-10,100,33000,283,1,1690,2013,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2013/stage-12,stage-12,tour-de-france,2013-07-11,100,218000,1425,1,1690,2013,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2013/stage-13,stage-13,tour-de-france,2013-07-12,100,173000,1036,1,1690,2013,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2013/stage-21,stage-21,tour-de-france,2013-07-21,100,118000,766,1,1690,2013,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2013/stage-6,stage-6,tour-de-france,2013-07-04,100,176500,837,1,1690,2013,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2014/stage-15,stage-15,tour-de-france,2014-07-20,100,222000,1675,1,1612,2014,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2014/stage-19,stage-19,tour-de-france,2014-07-25,100,208500,1659,1,1612,2014,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2014/stage-21,stage-21,tour-de-france,2014-07-27,100,137500,805,1,1612,2014,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2014/stage-3,stage-3,tour-de-france,2014-07-07,100,155000,834,1,1612,2014,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2014/stage-4,stage-4,tour-de-france,2014-07-08,100,163500,1118,1,1612,2014,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2014/stage-5,stage-5,tour-de-france,2014-07-09,100,155500,475,1,1612,2014,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2014/stage-6,stage-6,tour-de-france,2014-07-10,100,194000,1422,1,1612,2014,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2015/stage-1,stage-1,tour-de-france,2015-07-04,100,13800,28,1,1812,2015,Summer,596.9102564102565,25.96153846153846,21
tour-de-france/2015/stage-2,stage-2,tour-de-france,2015-07-05,100,166000,241,1,1812,2015,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2015/stage-21,stage-21,tour-de-france,2015-07-26,100,109500,562,1,1812,2015,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2015/stage-4,stage-4,tour-de-france,2015-07-07,100,223500,1552,1,1812,2015,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2015/stage-5,stage-5,tour-de-france,2015-07-08,100,189500,1606,1,1812,2015,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2015/stage-7,stage-7,tour-de-france,2015-07-10,100,190500,1694,1,1812,2015,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2016/stage-21,stage-21,tour-de-france,2016-07-24,100,113000,713,1,1758,2016,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2017/stage-1,stage-1,tour-de-france,2017-07-01,100,14000,61,1,1791,2017,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2017/stage-10,stage-10,tour-de-france,2017-07-11,100,178000,1407,1,1791,2017,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2017/stage-11,stage-11,tour-de-france,2017-07-12,100,203500,1163,1,1791,2017,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2017/stage-14,stage-14,tour-de-france,2017-07-15,100,181500,1786,1,1791,2017,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2017/stage-16,stage-16,tour-de-france,2017-07-18,100,165000,2033,1,1791,2017,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2017/stage-19,stage-19,tour-de-france,2017-07-21,100,222500,2613,1,1791,2017,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2017/stage-2,stage-2,tour-de-france,2017-07-02,100,203500,1278,1,1791,2017,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2017/stage-20,stage-20,tour-de-france,2017-07-22,100,22500,160,1,1791,2017,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2017/stage-21,stage-21,tour-de-france,2017-07-23,100,105000,519,1,1791,2017,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2017/stage-3,stage-3,tour-de-france,2017-07-03,100,212500,2706,1,1791,2017,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2017/stage-4,stage-4,tour-de-france,2017-07-04,100,207500,1404,1,1791,2017,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2017/stage-6,stage-6,tour-de-france,2017-07-06,100,216000,1735,1,1791,2017,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2017/stage-7,stage-7,tour-de-france,2017-07-07,100,213500,1578,1,1791,2017,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2018/stage-1,stage-1,tour-de-france,2018-07-07,100,201000,454,1,1689,2018,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2018/stage-13,stage-13,tour-de-france,2018-07-20,100,169500,1302,1,1689,2018,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2018/stage-18,stage-18,tour-de-france,2018-07-26,100,171000,1312,1,1689,2018,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2018/stage-2,stage-2,tour-de-france,2018-07-08,100,182500,1395,1,1689,2018,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2018/stage-21,stage-21,tour-de-france,2018-07-29,100,116000,732,1,1689,2018,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2018/stage-4,stage-4,tour-de-france,2018-07-10,100,195000,1155,1,1689,2018,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2018/stage-7,stage-7,tour-de-france,2018-07-13,100,231000,2255,1,1689,2018,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2018/stage-8,stage-8,tour-de-france,2018-07-14,100,181000,1284,1,1689,2018,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2018/stage-9,stage-9,tour-de-france,2018-07-15,100,156500,618,1,1689,2018,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2019/stage-13,stage-13,tour-de-france,2019-07-19,100,27200,391,1,1699,2019,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2019/stage-21,stage-21,tour-de-france,2019-07-28,100,128000,781,1,1699,2019,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2021/stage-20,stage-20,tour-de-france,2021-07-17,100,30800,246,1,1646,2021,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2021/stage-21,stage-21,tour-de-france,2021-07-18,100,108400,699,1,1646,2021,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2021/stage-4,stage-4,tour-de-france,2021-06-29,100,150400,1404,1,1646,2021,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2021/stage-5,stage-5,tour-de-france,2021-06-30,100,27200,356,1,1646,2021,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2021/stage-6,stage-6,tour-de-france,2021-07-01,100,160400,977,1,1646,2021,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2022/stage-1,stage-1,tour-de-france,2022-07-01,100,13200,21,1,1551,2022,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2022/stage-2,stage-2,tour-de-france,2022-07-02,100,202200,1149,1,1551,2022,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2022/stage-21,stage-21,tour-de-france,2022-07-24,100,115600,748,1,1551,2022,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2022/stage-3,stage-3,tour-de-france,2022-07-03,100,182000,1280,1,1551,2022,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2022/stage-4,stage-4,tour-de-france,2022-07-05,100,171500,1785,1,1551,2022,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2022/stage-5,stage-5,tour-de-france,2022-07-06,100,157000,601,1,1551,2022,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2023/stage-18,stage-18,tour-de-france,2023-07-20,100,184900,1216,1,1584,2023,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2023/stage-21,stage-21,tour-de-france,2023-07-23,100,115100,577,1,1584,2023,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2023/stage-4,stage-4,tour-de-france,2023-07-04,100,181800,1427,1,1584,2023,Summer,19.902857142857144,29.708571428571428,21
tour-de-france/2023/stage-7,stage-7,tour-de-france,2023-07-07,100,169900,808,1,1584,2023,Summer,19.902857142857144,29.708571428571428,21
tour-de-romandie/2011/prologue,prologue,tour-de-romandie,2011-04-26,50,3500,14,1,660,2011,Spring,143.0440251572327,27.87421383647799,22
tour-de-romandie/2011/stage-4,stage-4,tour-de-romandie,2011-04-30,50,20100,406,1,660,2011,Spring,10.025974025974026,29.5974025974026,22
tour-de-romandie/2012/prologue,prologue,tour-de-romandie,2012-04-24,50,3340,11,1,727,2012,Spring,10.025974025974026,29.5974025974026,22
tour-de-romandie/2013/stage-5,stage-5,tour-de-romandie,2013-04-28,50,18600,34,1,956,2013,Spring,10.025974025974026,29.5974025974026,22
tour-de-romandie/2014/prologue,prologue,tour-de-romandie,2014-04-29,50,5570,6,1,847,2014,Spring,10.025974025974026,29.5974025974026,22
tour-de-romandie/2017/prologue,prologue,tour-de-romandie,2017-04-25,50,4800,55,1,636,2017,Spring,10.025974025974026,29.5974025974026,22
tour-de-romandie/2019/prologue,prologue,tour-de-romandie,2019-04-30,50,3870,38,1,570,2019,Spring,10.025974025974026,29.5974025974026,22
tour-de-romandie/2019/stage-5,stage-5,tour-de-romandie,2019-05-05,50,16850,162,1,570,2019,Spring,10.025974025974026,29.5974025974026,22
tour-de-romandie/2021/prologue,prologue,tour-de-romandie,2021-04-27,50,4050,82,1,560,2021,Spring,10.025974025974026,29.5974025974026,22
tour-de-romandie/2022/prologue,prologue,tour-de-romandie,2022-04-26,50,5120,39,1,508,2022,Spring,10.025974025974026,29.5974025974026,22
tour-de-romandie/2023/stage-0,stage-0,tour-de-romandie,2023-04-25,50,6820,10,1,539,2023,Spring,10.025974025974026,29.5974025974026,22
tour-de-suisse/2012/prologue,prologue,tour-de-suisse,2012-06-09,50,7300,134,1,917,2012,Summer,262.3485714285714,28.68,21
tour-de-suisse/2012/stage-5,stage-5,tour-de-suisse,2012-06-14,50,198500,1951,1,917,2012,Summer,262.3485714285714,28.68,21
tour-de-suisse/2012/stage-6,stage-6,tour-de-suisse,2012-06-15,50,34300,607,1,917,2012,Summer,262.3485714285714,28.68,21
